Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
1, 1261, LR, LR, 0.04817934716353549, 0.00621992697318395, 0.14715275812194592, 0.057582971526355275, 100.0, 99.76209357652657
1, 1262, LR, LR, 0.0, 0.0, 0.16730796300707074, 0.05930968920389811, 100.0, 99.76228209191758
1, 1263, LR, LR, 0.0, 0.0, 0.033013459504141834, 0.033013459295034416, 100.0, 99.7624703087886
1, 1264, LR, KNN, 0.00012613056199793009, 2.392279649419444e-05, 0.11386981816754085, 0.05107731765575623, 100.0, 99.7626582278481
1, 1265, KNN, KNN, 0.0, 0.0, 0.10684798379844702, 0.04677220826507897, 100.0, 99.76284584980237
1, 1266, LR, RF, 0.026962519753494566, 0.003779801925023397, 0.16696453795087354, 0.05697200695673624, 100.0, 99.76303317535546
1, 1267, LR, KNN, 0.05276849454554746, 0.009596459070841471, 0.3016052332688815, 0.08685635483783223, 100.0, 99.76322020520915
1, 1268, SVR, KNN, 0.09927183418515223, 0.04962271281651088, 0.43748504211554706, 0.12289401134812687, 100.0, 99.76340694006309
1, 1269, SVR, KNN, 0.09616285825338754, 0.04394275801522391, 0.7103364907964402, 0.16792011260986328, 100.0, 99.76359338061465
1, 1270, SVR, RF, 0.099878078064703, 0.04193427085876465, 0.7132666171925929, 0.18350335109381027, 100.0, 99.76377952755907
1, 1271, SVR, RF, 0.09989505931538509, 0.030482425689697265, 0.7900091893668676, 0.16953456548996915, 100.0, 99.7639653815893
1, 1272, SVR, RF, 0.09990429468781527, 0.07772516409556071, 1.0830677224551168, 0.19231675310832697, 100.0, 99.76415094339622
1, 1273, SVR, RF, 0.09982581983202574, 0.09700215339660644, 1.156930944676149, 0.2198972574869792, 100.0, 99.7643362136685
1, 1274, SVR, KNN, 0.09984008874992506, 0.06362780162266322, 1.0807700030719771, 0.2087591356701321, 100.0, 99.76452119309262
1, 1275, SVR, RF, 0.09929161012432797, 0.045570370008548106, 1.3354461142972498, 0.2414969868130154, 100.0, 99.76470588235294
1, 1276, SVR, KNN, 1.0576230474961716, 0.14040221401623315, 1.3118561660456391, 0.2370643877003291, 100.0, 99.76489028213166
1, 1277, SVR, RF, 0.09989173565674735, 0.0676832401752472, 1.0351454307459511, 0.2210692517897662, 100.0, 99.76507439310885
1, 1278, KNN, KNN, 0.031955111357171, 0.007145380122320992, 1.0381304221169996, 0.22475462693434492, 100.0, 99.76525821596243
1, 1279, RF, RF, 0.031976110265788005, 0.005838012297948201, 0.8664968786037679, 0.17135040481369218, 100.0, 99.76544175136826
1, 1280, RF, RF, 0.02371433914955774, 0.004329626162846883, 1.0301943399653928, 0.16834700734991775, 100.0, 99.765625
1, 1281, SVR, KNN, 0.13295264736529738, 0.10372075566223689, 0.8113529964620599, 0.14832627283383726, 100.0, 99.76580796252928
1, 1282, SVR, KNN, 0.09995573927794288, 0.03786415769940331, 1.0018384051307458, 0.20235852019427572, 100.0, 99.76599063962558
1, 1283, RF, RF, 0.004733064197250038, 0.0006110359604159991, 0.9856260761732336, 0.21768741607666012, 100.0, 99.76617303195636
1, 1284, LR, KNN, 0.10074781657180928, 0.08328240833112172, 0.7478439812862502, 0.20129713416099548, 100.0, 99.76635514018692
1, 1285, NN, RF, 0.05080038074808822, 0.037028201610470816, 0.9291370387936642, 0.22808055877685546, 100.0, 99.76653696498055
1, 1286, LR, RF, 0.063029874124735, 0.01658195917805036, 1.2805140688113028, 0.3478993635911208, 100.0, 99.76671850699844
1, 1287, SVR, KNN, 0.6606150243720128, 0.09465053748516808, 1.4126814094011404, 0.33743966950310605, 100.0, 99.76689976689977
1, 1288, SVR, RF, 0.7438448469387766, 0.10779369473457337, 1.007810474155896, 0.2610885190292144, 100.0, 99.76708074534162
1, 1289, SVR, KNN, 0.5050276044957549, 0.07130975552967617, 1.0549142394157351, 0.3634793565079972, 100.0, 99.76726144297905
1, 1290, SVR, KNN, 0.099790213524188, 0.016982948780059813, 1.215604824353283, 0.2822450662588144, 100.0, 99.76744186046511
1, 1291, NN, KNN, 0.10079439347825189, 0.05862349782671248, 1.1723187246783675, 0.3028152089723399, 100.0, 99.76762199845082
1, 1292, KNN, KNN, 0.6275517111608421, 0.09009012927611669, 0.8583554377889179, 0.18483242090197574, 100.0, 99.76780185758514
1, 1293, SVR, KNN, 0.09555377624223847, 0.08481644175591922, 1.1418689778559263, 0.19980952546403213, 100.0, 99.76798143851508
1, 1294, SVR, KNN, 0.08594702030559236, 0.045449080424649374, 0.8162786726043144, 0.1717248383690329, 100.0, 99.76816074188562
1, 1295, SVR, KNN, 0.06378629997112392, 0.02706281230563209, 0.8559114395328605, 0.1913697579327752, 100.0, 99.76833976833976
1, 1296, SVR, KNN, 0.09776848135529552, 0.03328881519181388, 0.6705125125383748, 0.20576283629511444, 100.0, 99.76851851851852
1, 1297, LR, KNN, 0.061538189870095454, 0.01975431995732443, 0.6860356366605237, 0.21418659503643328, 100.0, 99.76869699306091
1, 1298, LR, KNN, 0.05247139395888122, 0.010675226222901117, 0.4991050038267563, 0.16301636946828746, 100.0, 99.768875192604
1, 1299, SVR, RF, 0.3508101257953, 0.06266135573387147, 0.5233310355314488, 0.19033783958071754, 100.0, 99.76905311778292
1, 1300, KNN, KNN, 0.10382318665038989, 0.022529641503379456, 0.6506977444455028, 0.2358988285064697, 100.0, 99.76923076923076
1, 1301, KNN, KNN, 0.2252475778643994, 0.03663532847449893, 0.8585393112958047, 0.2631822564136023, 100.0, 99.76940814757879
1, 1302, RF, KNN, 0.2759961614357573, 0.09222632077123437, 0.8760916151782516, 0.2773972888325536, 100.0, 99.76958525345621
1, 1303, NN, NN, 0.18254356440485237, 0.06189391857181626, 0.7059709692857922, 0.22835868055170236, 100.0, 99.7697620874904
1, 1304, SVR, NN, 0.1309681333317657, 0.036442111719458624, 0.939317455888471, 0.2468303550373424, 100.0, 99.76993865030674
1, 1305, NN, LR, 0.22103023694016707, 0.05022912319710383, 0.43124282739256303, 0.12941815213459293, 100.0, 99.77011494252874
1, 1306, SVR, RF, 0.1166745674416904, 0.02784529229005178, 0.4227924199063893, 0.1235969036440306, 100.0, 99.77029096477796
1, 1307, SVR, LR, 0.14032332354793256, 0.06386932883125072, 0.6672814856802252, 0.1662479818683781, 100.0, 99.77046671767407
1, 1308, RF, RF, 0.2904893193744167, 0.0728119519352913, 0.6119741852719384, 0.15654533337324095, 100.0, 99.77064220183486
1, 1309, SVR, RF, 0.3530703303335374, 0.11889577152237059, 0.6383007229178534, 0.1755858722485994, 100.0, 99.77081741787624
1, 1310, SVR, KNN, 0.19480337378229143, 0.07185111641883851, 0.6494911549636196, 0.18207696767953727, 100.0, 99.77099236641222
1, 1311, KNN, KNN, 0.1850892587950415, 0.06883756915728251, 0.5411537128226072, 0.15442671457926432, 100.0, 99.77116704805492
1, 1312, KNN, KNN, 0.1633250092458639, 0.0846201090585618, 0.4704261944787092, 0.15645628106104184, 100.0, 99.77134146341463
1, 1313, RF, RF, 0.2724603455813263, 0.058961127201716104, 0.6249687984136828, 0.20970261986575908, 100.0, 99.77151561309977
1, 1314, SVR, KNN, 0.15669176440187474, 0.058144671008700424, 0.6384646358600986, 0.1851384920232436, 100.0, 99.77168949771689
1, 1315, SVR, KNN, 0.12568593390185037, 0.05183373803184146, 0.5706685908281379, 0.1589538740075153, 100.0, 99.77186311787072
1, 1316, SVR, KNN, 0.2047638274983823, 0.07404211731184097, 0.5767075065494636, 0.15837227214466446, 100.0, 99.77203647416414
1, 1317, SVR, KNN, 0.6557406473838993, 0.10025600081398374, 0.8215970932455032, 0.2276690753538217, 100.0, 99.77220956719817
1, 1318, SVR, KNN, 0.5978551207975806, 0.13825142458081247, 0.8669720478492052, 0.22752422756618926, 100.0, 99.77238239757207
1, 1319, KNN, KNN, 0.9870923092901438, 0.2096175233523051, 1.0149476872925107, 0.2352354022818552, 100.0, 99.77255496588324
1, 1320, NN, NN, 0.7998954846783617, 0.1948772927467433, 0.9921710015728114, 0.2062145909176597, 100.0, 99.77272727272727
1, 1321, LR, RF, 0.7540331281573757, 0.13569476596608995, 1.0870681255929528, 0.21499195098876955, 100.0, 99.77289931869797
1, 1322, RF, RF, 1.2098350022793318, 0.16794114569822946, 1.21644559133592, 0.2699617179664406, 100.0, 99.77307110438728
1, 1323, NN, RF, 1.2221793729656256, 0.2426092130267508, 1.2669032057415182, 0.2933602922418144, 100.0, 99.77324263038548
1, 1324, SVR, RF, 0.09922194453062443, 0.02004601260026296, 1.3033846965904132, 0.2815019635186679, 100.0, 99.77341389728097
1, 1325, LR, KNN, 1.0152518739063812, 0.15260804153624039, 1.3850266965641176, 0.3157377399382044, 100.0, 99.77358490566037
1, 1326, SVR, KNN, 0.9370271652232441, 0.19521556156022202, 1.4381166047900211, 0.3005478084087372, 100.0, 99.77375565610859
1, 1327, SVR, RF, 0.0969222351387345, 0.04903524398803711, 1.2549700931400265, 0.25737530476338155, 100.0, 99.77392614920875
1, 1328, SVR, RF, 0.9670993458270395, 0.1377260645230611, 1.4528029437019896, 0.28978394239376754, 100.0, 99.77409638554217
1, 1329, SVR, RF, 0.9942436958477607, 0.14239963054656982, 1.4168647908521133, 0.3167620927859575, 100.0, 99.77426636568849
1, 1330, SVR, KNN, 0.1882680521847892, 0.059845925512767975, 1.4633037172083634, 0.36547198295593264, 100.0, 99.77443609022556
1, 1331, LR, SVR, 1.2622765426324798, 0.2835670210000166, 1.5855280136569003, 0.4334586073712605, 100.0, 99.77460555972952
1, 1332, SVR, KNN, 1.1822537922764231, 0.2686440243607475, 1.5239266798847444, 0.4271052290753621, 100.0, 99.77477477477478
1, 1333, NN, KNN, 1.3346887028003682, 0.2799662547452109, 1.986437302357985, 0.6479457013018719, 100.0, 99.77494373593399
1, 1334, SVR, SVR, 0.4985335495018633, 0.16285278618134155, 2.225208007004845, 0.7236417293548584, 100.0, 99.77511244377811
1, 1335, LR, LR, 1.1859927899188494, 0.2982978051238788, 2.31996010570043, 0.7494244802565801, 100.0, 99.7752808988764
1, 1336, SVR, KNN, 1.133394229080995, 0.21860848991643814, 2.0161773881289595, 0.7207073442863695, 100.0, 99.77544910179641
1, 1337, SVR, RF, 0.13973747748136883, 0.09250698202997927, 1.9077541018798512, 0.6069247654506138, 100.0, 99.77561705310396
1, 1338, SVR, SVR, 0.25271425267309694, 0.13494991830132821, 2.336373587256268, 0.7585518576882102, 100.0, 99.77578475336323
1, 1339, SVR, RF, 0.14346894298111987, 0.09024148615863586, 2.105090902842754, 0.7261458210561468, 100.0, 99.77595220313667
1, 1340, SVR, KNN, 1.571623786036891, 0.35380814813432243, 1.7415270647172814, 0.6343555680240494, 100.0, 99.77611940298507
1, 1341, SVR, KNN, 1.082609865718692, 0.23933337728182474, 1.6379346049750867, 0.5594726042314009, 100.0, 99.77628635346755
1, 1342, SVR, RF, 1.0526135080329329, 0.2121873243153095, 1.6129944961426392, 0.5520684200784435, 100.0, 99.77645305514157
1, 1343, SVR, SVR, 0.203315323714169, 0.13009365465722986, 1.5668839708236837, 0.5279614028110299, 100.0, 99.77661950856292
1, 1344, SVR, SVR, 0.1049875447644825, 0.1030401562922295, 1.6129020879597906, 0.5506229400634766, 100.0, 99.77678571428571
1, 1345, NN, RF, 1.030713224185226, 0.24590981776239695, 1.4814954865594885, 0.517285798725329, 100.0, 99.77695167286245
1, 1346, NN, SVR, 1.0752176778917537, 0.2598472927422126, 1.3781360072261641, 0.4751900181625829, 100.0, 99.77711738484399
1, 1347, NN, KNN, 1.1305079006860501, 0.2671675797729265, 1.4158996132494208, 0.4512485547012158, 100.0, 99.77728285077951
1, 1348, SVR, RF, 0.39488058798598313, 0.107063463528951, 1.4474877108115, 0.4697998132598534, 100.0, 99.77744807121661
1, 1349, KNN, KNN, 0.4628712059254104, 0.1345794582207288, 1.423746530736624, 0.3721598921150997, 100.0, 99.77761304670126
1, 1350, SVR, SVR, 0.13163614709264962, 0.1166328026300596, 1.439617863566217, 0.3671273318204013, 100.0, 99.77777777777777
1, 1351, NN, KNN, 0.29619599064742724, 0.08944592442186106, 1.3946972527052457, 0.3457185321384006, 100.0, 99.7779422649889
1, 1352, LR, LR, 1.0477900226528996, 0.17674965859794325, 1.2770628256767966, 0.2884183019961951, 100.0, 99.77810650887574
1, 1353, LR, RF, 0.09834318796606807, 0.07025864044825236, 1.2507726471295977, 0.27667003207736546, 100.0, 99.77827050997783
1, 1354, SVR, KNN, 1.0315686176065235, 0.24699941135588147, 1.1946029731369894, 0.2759749603271484, 100.0, 99.77843426883308
1, 1355, SVR, RF, 0.2372459554571639, 0.0721591854095459, 1.1641689832061477, 0.27766777265189896, 100.0, 99.77859778597787
1, 1356, SVR, SVR, 0.25000224144040284, 0.13700338709177257, 1.158587155126512, 0.2958557859380194, 100.0, 99.77876106194691
1, 1357, SVR, KNN, 0.24370716011919905, 0.10392327223505293, 1.2195447628975893, 0.3393210926275144, 100.0, 99.7789240972734
1, 1358, NN, KNN, 0.7522349215653372, 0.106098591146015, 1.186084563436557, 0.3715660141175052, 100.0, 99.77908689248895
1, 1359, SVR, KNN, 0.21773777278009865, 0.11239180286370572, 1.123602187402605, 0.3525962123164424, 100.0, 99.77924944812362
1, 1360, SVR, SVR, 0.3056848451487911, 0.13569101518646817, 1.1973466448032881, 0.3270178429874373, 100.0, 99.77941176470588
1, 1361, SVR, RF, 0.7620640197817434, 0.1372393114368121, 1.2333574567617869, 0.35438880920410154, 100.0, 99.77957384276267
1, 1362, SVR, KNN, 0.09975076143762467, 0.04897583382470267, 1.0783023056144612, 0.33866463637933497, 100.0, 99.77973568281938
1, 1363, SVR, RF, 0.7516934501976366, 0.11535375714302062, 1.0325307941051507, 0.3216504476156579, 100.0, 99.77989728539985
1, 1364, SVR, KNN, 0.7258241036300637, 0.12349147370883395, 1.1972204108121434, 0.3257150405492538, 100.0, 99.7800586510264
1, 1365, SVR, RF, 0.09996194560419305, 0.049523286620775854, 1.1983248491413343, 0.294160513230312, 100.0, 99.78021978021978
1, 1366, SVR, RF, 0.7253543616351956, 0.10125240961710613, 1.0983665547315316, 0.2650566774256089, 100.0, 99.78038067349927
1, 1367, SVR, SVR, 0.1722586593582329, 0.11645756881950829, 1.037462247160536, 0.2631691978091285, 100.0, 99.7805413313826
1, 1368, SVR, SVR, 0.09964157153345925, 0.09964076616379859, 1.0547416197581418, 0.2927534289476348, 100.0, 99.78070175438597
1, 1369, SVR, SVR, 0.09993123376508926, 0.09993112571078965, 1.0981581522573725, 0.31070066633678617, 100.0, 99.7808619430241
1, 1370, SVR, LR, 0.6324397424063077, 0.15140388632531082, 1.0767865326101191, 0.3142328836831702, 100.0, 99.78102189781022
1, 1371, SVR, KNN, 0.7673853258339317, 0.1449034548941113, 1.0758705772755643, 0.31574319048625665, 100.0, 99.78118161925602
1, 1372, SVR, LR, 0.5522543717946654, 0.14120422602599889, 0.9850369548670516, 0.27509671792216683, 100.0, 99.78134110787173
1, 1373, LR, LR, 0.09881161379264342, 0.0976242201517928, 0.8955483104252114, 0.2714076864308325, 100.0, 99.78150036416606
1, 1374, LR, LR, 0.1467188977365062, 0.10139615126765658, 0.8886451785948731, 0.2896463201287087, 100.0, 99.78165938864629
1, 1375, LR, LR, 0.0895245006923342, 0.08947609977880637, 1.0365625381454722, 0.32272355452827783, 100.0, 99.78181818181818
1, 1376, SVR, LR, 0.11219246840206415, 0.09395708805286575, 1.1615763051840662, 0.3225442114330473, 100.0, 99.78197674418605
1, 1377, LR, LR, 0.3732640497181559, 0.09749211859282818, 1.121268640739946, 0.3119845773981906, 100.0, 99.78213507625271
1, 1378, LR, RF, 0.3812655808817147, 0.06188649992148081, 1.2310912323949996, 0.3280413432787823, 100.0, 99.7822931785196
1, 1379, LR, RF, 0.07858901991162925, 0.05840858617883462, 1.3378948399251285, 0.3699905561364215, 100.0, 99.78245105148659
1, 1380, LR, NN, 0.06825418142509947, 0.053372957232526975, 1.2242581544960809, 0.3560154575040971, 100.0, 99.78260869565217
1, 1381, LR, LR, 0.06964953221554425, 0.06862585509298587, 1.3128842251478816, 0.37718600318545387, 100.0, 99.7827661115134
1, 1382, LR, LR, 0.08228046378470218, 0.07594134970035478, 1.3294040177575652, 0.3696853150712683, 100.0, 99.78292329956585
1, 1383, LR, LR, 0.12591683669227663, 0.07702620404213226, 1.3180294037014415, 0.3406404148448597, 100.0, 99.78308026030369
1, 1384, LR, LR, 0.11687012516853203, 0.07595044714563694, 1.3123110004597571, 0.3418056939237861, 100.0, 99.78323699421965
1, 1385, LR, LR, 0.2830296853545002, 0.08693194595537553, 1.2423614153374398, 0.3151253291538784, 100.0, 99.78339350180505
1, 1386, LR, LR, 0.2771114141320018, 0.08144769735683181, 1.174662947310119, 0.3280278215504656, 100.0, 99.78354978354979
1, 1387, LR, LR, 0.07484621235792369, 0.06387954842938386, 1.069661834089261, 0.3131731844496453, 100.0, 99.78370583994231
1, 1388, LR, LR, 0.22354736833364125, 0.063562771642136, 0.8069720011045014, 0.2629976561575225, 100.0, 99.78386167146974
1, 1389, LR, RF, 0.2054549363255755, 0.0614555937051773, 0.9624956197854576, 0.26429531898027586, 100.0, 99.78401727861771
1, 1390, SVR, RF, 0.1596735649556724, 0.0809328835105139, 0.8579030318711444, 0.24626941445433065, 100.0, 99.78417266187051
1, 1391, LR, KNN, 0.21662574877214702, 0.0400148868560791, 0.7603891700201689, 0.22390895170323988, 100.0, 99.78432782171099
1, 1392, LR, KNN, 0.19988296902212652, 0.038602225269590104, 0.5690998640168772, 0.19610650198800225, 100.0, 99.78448275862068
1, 1393, KNN, RF, 0.4327875218561959, 0.08794726967811584, 0.43811883018480136, 0.16701218019048852, 100.0, 99.78463747307968
1, 1394, SVR, LR, 0.09579374203531732, 0.09293205519089812, 0.49730630088602706, 0.1775785239346056, 100.0, 99.78479196556671
1, 1395, LR, LR, 0.06704411323236727, 0.06597689676590339, 0.5346468682596967, 0.17753790725361218, 100.0, 99.78494623655914
1, 1396, LR, LR, 0.06635320539285455, 0.06519697974392696, 0.7940128692358092, 0.20612179955770804, 100.0, 99.78510028653295
1, 1397, LR, LR, 0.1735949190121005, 0.07437328495529914, 0.9018791771282928, 0.2603776770901967, 100.0, 99.78525411596277
1, 1398, SVR, RF, 0.44380159068193753, 0.08880159149567286, 1.4289825392867808, 0.367278984614781, 100.0, 99.78540772532189
1, 1399, LR, NN, 0.360453081414415, 0.08528444696527242, 1.3064458249077615, 0.31484789964629384, 100.0, 99.7855611150822
1, 1400, SVR, SVR, 0.09939252442559574, 0.09937820722642857, 0.9898453554511304, 0.263657453583508, 100.0, 99.78571428571429
1, 1401, SVR, SVR, 0.1870647803608456, 0.1181171694834136, 0.7996020786680577, 0.2314614904932229, 100.0, 99.78586723768737
1, 1402, SVR, SVR, 0.09990956503707045, 0.09990943471276958, 0.5394891236506276, 0.19128766426673305, 100.0, 99.78601997146933
1, 1403, SVR, RF, 0.1000088066665747, 0.08279869854450225, 0.5641975008804052, 0.20161736011505127, 100.0, 99.78617248752673
1, 1404, KNN, RF, 0.372390823202501, 0.06798447648684183, 0.9375018495483648, 0.2734171951873393, 100.0, 99.78632478632478
1, 1405, SVR, RF, 0.2174313308817112, 0.04890568772951762, 1.2151561987782362, 0.39220667409372856, 100.0, 99.7864768683274
1, 1406, KNN, KNN, 0.29466136077066746, 0.06577231146040416, 1.2301013216294865, 0.4008179577914151, 100.0, 99.78662873399715
1, 1407, LR, RF, 0.07413951653865279, 0.033738480011622114, 0.8649860103115357, 0.457606626360604, 100.0, 99.7867803837953
1, 1408, LR, RF, 0.28198132092961026, 0.07835402439037958, 0.7809939155488137, 0.5633463541666667, 100.0, 99.78693181818183
1, 1409, SVR, KNN, 0.3570300361252116, 0.07531781083061581, 1.119510609449142, 0.5035189364818816, 100.0, 99.78708303761533
1, 1410, KNN, KNN, 0.2022840504418743, 0.049784380765188305, 1.090613177653509, 0.4083064499721733, 100.0, 99.7872340425532
1, 1411, SVR, RF, 0.2526262213961824, 0.06823071519533792, 1.0866712373877296, 0.3285672114445613, 100.0, 99.78738483345145
1, 1412, LR, RF, 0.0797570531331443, 0.034291987419128415, 1.0435175940107877, 0.3705656632133152, 100.0, 99.78753541076487
1, 1413, SVR, KNN, 0.28090942476939507, 0.07381978471364294, 0.958432907180684, 0.3722658262148008, 100.0, 99.78768577494692
1, 1414, LR, KNN, 0.2652586690000642, 0.0764418102091267, 0.8287725559068315, 0.33794226395456417, 100.0, 99.78783592644979
1, 1415, RF, RF, 0.06678797014009007, 0.022133626341819763, 0.7164474636660141, 0.2908759168399277, 100.0, 99.78798586572438
1, 1416, RF, RF, 0.0900901316724762, 0.018477960632493098, 0.6699219731765788, 0.28599096714765176, 100.0, 99.78813559322035
1, 1417, LR, LR, 0.04204062308181723, 0.04189680413687803, 0.615190832894819, 0.2729101604885525, 100.0, 99.78828510938604
1, 1418, LR, LR, 0.1948120860373333, 0.06832057816220304, 0.7706450095714846, 0.2073414243500808, 100.0, 99.78843441466854
1, 1419, LR, LR, 0.14362539010027903, 0.05718512430266601, 0.4137617940350905, 0.1501836890266055, 100.0, 99.78858350951374
1, 1420, LR, RF, 0.03908631326111988, 0.01277168889840444, 0.3871050679198505, 0.13892986716293707, 100.0, 99.78873239436619
1, 1421, LR, RF, 0.029327774050894626, 0.021953197717666625, 0.4747332146058507, 0.16518861701689572, 100.0, 99.78888106966924
1, 1422, LR, KNN, 0.22164344448098877, 0.0573308751696632, 0.6711789451229402, 0.2380593776702881, 100.0, 99.78902953586498
1, 1423, RF, RF, 0.4561776844747998, 0.10829814990361532, 0.9141650087024868, 0.2994371071839944, 100.0, 99.78917779339423
1, 1424, LR, LR, 0.5491933949757286, 0.1427875005887291, 0.948441564213511, 0.2904579525902158, 100.0, 99.78932584269663
1, 1425, LR, LR, 0.4868364886401791, 0.1164033400461275, 0.8183536465171733, 0.28821037476321304, 100.0, 99.78947368421053
1, 1426, SVR, RF, 0.5631764897271159, 0.08153207898139954, 0.7895165037376625, 0.23765037799703664, 100.0, 99.78962131837307
1, 1427, SVR, KNN, 0.6857359325682475, 0.13605538221697014, 0.8259338840029995, 0.23269978023710705, 100.0, 99.78976874562018
1, 1428, SVR, SVR, 0.09939265774932443, 0.09934305894393039, 1.011239052912706, 0.24739898334849966, 100.0, 99.78991596638656
1, 1429, SVR, SVR, 0.09987569309372755, 0.09987568736460066, 0.7847141106205807, 0.2003430886702104, 100.0, 99.79006298110566
1, 1430, LR, LR, 0.05877409238357759, 0.056058507176771015, 0.6920316655924109, 0.18196248484181834, 100.0, 99.7902097902098
1, 1431, SVR, NN, 0.09951599094573474, 0.03897652956006893, 0.6011736703822615, 0.14928456474752988, 100.0, 99.79035639412997
1, 1432, LR, LR, 0.030948106925580702, 0.030903282867898046, 0.6420659641160873, 0.15418886003040133, 100.0, 99.79050279329608
1, 1433, RF, RF, 0.0, 0.0, 0.4732531517019246, 0.1656871795654297, 100.0, 99.79064898813678
1, 1434, LR, KNN, 0.04254809358132227, 0.005531923472881317, 0.6635546711293754, 0.17452521551223027, 100.0, 99.7907949790795
1, 1435, RF, RF, 0.012164825511973763, 0.0015704722205797832, 0.6889613550407258, 0.1915475046911905, 100.0, 99.79094076655052
1, 1436, LR, LR, 0.11774127069572397, 0.023732026862726, 0.7503555401407777, 0.20211309915060524, 100.0, 99.79108635097494
1, 1437, RF, RF, 0.0, 0.0, 0.6652800931904174, 0.22180632327465305, 100.0, 99.79123173277662
1, 1438, LR, RF, 0.13826162460514727, 0.018424050311247508, 0.6023633051002261, 0.2458380995125606, 100.0, 99.79137691237831
1, 1439, KNN, RF, 0.045109145107641274, 0.012470066746075948, 0.5439855048677479, 0.2317516283057202, 100.0, 99.79152189020152
1, 1440, LR, KNN, 0.02246407986223772, 0.015776104018801734, 0.5579271966096526, 0.2462210987889489, 100.0, 99.79166666666667
1, 1441, LR, KNN, 0.14699818716167834, 0.02163973989940825, 0.5615095319270059, 0.2417397706404976, 100.0, 99.79181124219292
1, 1442, LR, RF, 0.11239570417533537, 0.016792975862820945, 0.7348719673254019, 0.2950552593577992, 100.0, 99.79195561719834
1, 1443, LR, RF, 0.01902429018036861, 0.013268990715344747, 0.7453983654620802, 0.31893937131191824, 100.0, 99.7920997920998
1, 1444, RF, RF, 0.0979873807120214, 0.0160874072710673, 0.4453239774061453, 0.3298807832383618, 100.0, 99.79224376731301
1, 1445, LR, NN, 0.04199444671517983, 0.019644842518234597, 0.6253933860627316, 0.3139835440594217, 100.0, 99.79238754325259
1, 1446, LR, KNN, 0.011264474085698898, 0.003924413238252913, 0.6997793284066018, 0.32566953509041435, 100.0, 99.79253112033194
1, 1447, LR, KNN, 0.015893561658812318, 0.004582533098402478, 0.9904357284093868, 0.33374500274658203, 100.0, 99.79267449896338
1, 1448, LR, KNN, 0.008066825448266915, 0.004283426205317179, 1.0730868392851118, 0.33077934810093473, 100.0, 99.79281767955801
1, 1449, LR, KNN, 0.04936231920473363, 0.012458965466136025, 0.4738663402471498, 0.34429858451665835, 100.0, 99.79296066252587
1, 1450, KNN, KNN, 0.011661017014866926, 0.0015054308232806978, 0.5937104211967267, 0.3985113283482993, 100.0, 99.79310344827587
1, 1451, RF, RF, 0.0, 0.0, 0.4284082269441398, 0.4277052821883236, 100.0, 99.79324603721571
1, 1452, LR, LR, 0.0038406388748427264, 0.0034387972722576057, 0.18045490632898456, 0.18045490980148315, 100.0, 99.79338842975206
1, 1453, RF, RF, 0.0, 0.0, 0.0027550368511896264, 0.002755036810413003, 100.0, 99.79353062629043
1, 1454, LR, LR, 0.0, 0.0, 0.07038871290465626, 0.07038871198892592, 100.0, 99.79367262723521
1, 1455, LR, LR, 0.0, 0.0, 0.4769442389532891, 0.476944237947464, 100.0, 99.79381443298969
1, 1456, LR, LR, 0.0, 0.0, 0.01113810079021294, 0.011138101108372213, 100.0, 99.79395604395604
1, 1457, LR, LR, 0.0, 0.0, 0.294045871503648, 0.2940458655357361, 100.0, 99.79409746053534
1, 1458, LR, LR, 0.010139994413369388, 0.007119604346701525, 2.5677748737301576, 0.6139059627757353, 100.0, 99.79423868312757
1, 1459, LR, RF, 0.010266715928345126, 0.0033265795310338337, 2.4257886132904254, 0.5835793439079734, 100.0, 99.7943797121316
1, 1460, LR, RF, 0.007994404203439014, 0.004911902447541555, 1.0625748888438642, 0.6049876493566176, 100.0, 99.79452054794521
1, 1461, LR, KNN, 0.019925619638418688, 0.01267621914545695, 0.25617632271924123, 0.25617632269859314, 100.0, 99.7946611909651
1, 1462, LR, RF, 0.046426253502647216, 0.008799099922180175, 2.8921677759206736, 0.6780336891732565, 100.0, 99.79480164158687
1, 1463, LR, LR, 0.0, 0.0, 3.7427707834218817, 0.7110045349713668, 100.0, 99.79494190020506
1, 1464, LR, LR, 0.0, 0.0, 4.637585045185297, 0.7719213244984451, 100.0, 99.79508196721312
1, 1465, LR, LR, 0.0, 0.0, 5.000847407827631, 0.8646504211425782, 100.0, 99.79522184300342
1, 1466, RF, RF, 0.0, 0.0, 0.008495190349046309, 0.008495190180838108, 100.0, 99.79536152796726
1, 1467, LR, LR, 0.03948207563096801, 0.005097114046414693, 0.04247594951838442, 0.042475949972867966, 100.0, 99.79550102249489
1, 1468, LR, KNN, 0.0012662508554021421, 0.00033229483025414605, 6.234770072416687, 1.0423308093138417, 100.0, 99.79564032697547
1, 1469, LR, LR, 0.0, 0.0, 6.010709004090519, 1.139276765522204, 100.0, 99.79577944179714
1, 1470, LR, LR, 0.0, 0.0, 6.1288935919701215, 1.140369733174642, 100.0, 99.79591836734694
1, 1471, LR, LR, 0.0, 0.0, 7.1125057236833005, 1.2193903605143228, 100.0, 99.79605710401088
