Y, X,ML Models,, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,PolyR,New Model,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
30,60, KNN,,279.176006,79.17893356,138.7363206,47.93996582,3,5,3,48.47501622,48.79948086,,,,138.7363206,559.3851057,300.9725385,416.0922319,,300.9725385,,-140.4396854,138.7363206,, KNN,OLD,,,, ,300.9725385, , , , , ,, , , , , , , 
30,61, LR,,106.0087981,54.24794508,131.0969226,39.02788086,0,6,0,48.50843061,48.76783398,,,,131.0969226,386.350681,189.2451297,182.8590709,,182.8590709,,25.08812457,131.0969226,,WA,OLD,,,, , , , , , ,182.8590709,, , , , , , , 
30,62, KNN,,104.8800763,36.34664388,120.4761387,39.15453288,0,0,0,48.54180169,48.80103694,,,,120.4761387,232.2602074,122.2760589,205.539744,,122.2760589,,15.59606245,120.4761387,, KNN,OLD,,,, ,122.2760589, , , , , ,, , , , , , , 
30,63, NN,,27.25600389,7.526328215,121.0143199,39.2925293,0,0,0,48.57512953,48.83419689,,,,121.0143199,41.82474316,40.69304763,400.9104724,,40.69304763,,93.75831602,40.69304763,, NN, NN,,,, , ,40.69304763, , , , ,, , ,40.69304763, , , , 
30,64, LR,,33.57132796,4.534288918,280.4889629,76.37398275,0,0,0,48.60841424,48.86731392,,,,280.4889629,33.9915234,27.51209713,645.899373,,27.51209713,,246.917635,27.51209713,, LR, LR,,,,27.51209713, , , , , , ,,27.51209713, , , , , , 
30,65, LR,,1.217204808,0.171896673,433.5891488,118.9598714,0,0,0,48.64165589,48.9003881,,,,433.5891488,1.217204808,1.217204808,883.865536,,1.217204808,,432.371944,1.217204808,, LR, LR,,,,1.217204808, , , , , , ,,1.217204808, , , , , , 
31,1, KNN,,46.82642955,11.19757796,29.81269982,12.03147583,1,0,0,48.61021332,48.93341952,,,,29.81269982,85.33005731,49.88293573,286.3512557,,49.88293573,,-17.01372973,29.81269982,, KNN,OLD,,,, ,49.88293573, , , , , ,, , , , , , , 
31,2, LR,,129.8432429,38.47495161,69.99048298,21.72687785,2,2,2,48.57881137,48.90180879,,,,69.99048298,253.3557406,101.9692724,237.8413161,,101.9692724,,-59.85275994,69.99048298,, LR,OLD,,,,101.9692724, , , , , , ,, , , , , , , 
31,3, LR,,377.1807397,99.82291229,182.3619512,61.18642171,14,10,10,48.54744997,48.87023886,,,,182.3619512,466.733324,273.220317,295.1165527,,273.220317,,-112.7546015,182.3619512,, LR,OLD,,,,273.220317, , , , , , ,, , , , , , , 
31,4, LR,,344.104407,121.1435833,193.2883425,74.39305827,4,9,4,48.51612903,48.83870968,,,,193.2883425,699.6965888,368.3283875,242.0569062,,242.0569062,,-48.76856372,193.2883425,,WA,OLD,,,, , , , , , ,242.0569062,, , , , , , , 
31,5, LR,,379.0844957,87.56746133,418.9909307,156.1123372,0,0,0,48.54932302,48.87169568,,,,418.9909307,584.2237214,197.4093649,578.7064886,,197.4093649,,39.906435,197.4093649,, LR, LR,,,,197.4093649, , , , , , ,,197.4093649, , , , , , 
31,6, KNN,,172.3412404,55.21557117,347.0563235,131.3561117,0,0,0,48.58247423,48.90463918,,,,347.0563235,368.8393758,152.370215,740.2946936,,152.370215,,174.715083,152.370215,, KNN, KNN,,,, ,152.370215, , , , , ,, ,152.370215, , , , , 
31,7, LR,,182.6352755,79.45457606,240.294238,105.541984,0,0,0,48.61558274,48.93754024,,,,240.294238,280.8352328,111.8731082,396.7626195,,111.8731082,,57.65896254,111.8731082,, LR, LR,,,,111.8731082, , , , , , ,,111.8731082, , , , , , 
31,8, RF,,52.61378619,18.60333589,133.1954782,46.11680094,0,0,0,48.64864865,48.97039897,,,,133.1954782,238.3591478,51.84779755,248.3822469,,51.84779755,,80.58169202,51.84779755,, RF, RF,,,, , , ,51.84779755, , , ,, , , ,51.84779755, , , 
31,9, RF,,13.96499883,3.083281093,372.3007521,105.6367025,0,0,0,48.68167203,49.00321543,,,,372.3007521,86.53949997,13.95844807,506.4438541,,13.95844807,,358.3357533,13.95844807,, RF, RF,,,, , , ,13.95844807, , , ,, , , ,13.95844807, , , 
31,10, SVR,,0.386758628,0.365601248,122.3476434,44.60553792,0,0,0,48.71465296,49.03598972,,,,122.3476434,4.079158156,0.239610729,253.910007,,0.239610729,,121.9608847,0.239610729,, SVR, SVR,,,, , , , ,0.239610729, , ,, , , , ,0.239610729, , 
31,11, RF,,8.471870188,1.758514769,77.9590738,27.64141439,0,0,0,48.74759152,49.0687219,,,,77.9590738,8.637177304,8.329559787,140.0238673,,8.329559787,,69.48720361,8.329559787,, RF, RF,,,, , , ,8.329559787, , , ,, , , ,8.329559787, , , 
31,12, KNN,,58.69620339,18.73284308,33.71946922,11.97965902,2,2,2,48.71630295,49.03722721,,,,33.71946922,75.88394397,63.34926629,92.83330613,,63.34926629,,-24.97673418,33.71946922,, KNN,OLD,,,, ,63.34926629, , , , , ,, , , , , , , 
31,13, LR,,187.4911671,58.53256747,63.09949155,22.68367716,5,10,5,48.68505452,49.00577293,,,,63.09949155,282.3120705,123.5461104,255.1020571,,123.5461104,,-124.3916756,63.09949155,, LR,OLD,,,,123.5461104, , , , , , ,, , , , , , , 
31,14, KNN,,81.16547614,22.89159622,70.42938988,23.75363566,2,0,0,48.65384615,49.03846154,,,,70.42938988,143.0463468,99.7574133,153.0375236,,99.7574133,,-10.73608627,70.42938988,, KNN,OLD,,,, ,99.7574133, , , , , ,, , , , , , , 
31,15, LR,,112.6685668,52.9416032,95.43855462,32.04818726,5,5,5,48.62267777,49.00704676,,,,95.43855462,169.9437459,117.8089424,178.5180274,,117.8089424,,-17.23001219,95.43855462,, LR,OLD,,,,117.8089424, , , , , , ,, , , , , , , 
31,16, KNN,,153.1028302,74.97984778,121.5252589,51.50356852,2,3,2,48.5915493,48.97567222,,,,121.5252589,247.5947203,178.1141988,189.2786418,,178.1141988,,-31.57757132,121.5252589,, KNN,OLD,,,, ,178.1141988, , , , , ,, , , , , , , 
31,17, LR,,218.2489152,94.92461618,198.1556207,75.83023275,1,1,1,48.56046065,48.94433781,,,,198.1556207,253.3955268,195.0187898,310.691428,,195.0187898,,-20.09329454,195.0187898,, LR, LR,,,,195.0187898, , , , , , ,,195.0187898, , , , , , 
31,18, LR,,296.9951978,106.4465016,355.4389891,105.6254395,0,1,0,48.59335038,48.91304348,,,,355.4389891,394.3506536,279.6109416,402.0932517,,279.6109416,,58.44379136,279.6109416,, LR, LR,,,,279.6109416, , , , , , ,,279.6109416, , , , , , 
31,19, LR,,193.2251538,74.27727685,357.6563178,172.2959635,0,0,0,48.62619808,48.9456869,,,,357.6563178,221.3526502,133.4717105,502.8581477,,133.4717105,,164.431164,133.4717105,, LR, LR,,,,133.4717105, , , , , , ,,133.4717105, , , , , , 
31,20, LR,,80.48321299,40.053075,444.323512,203.4106283,0,0,0,48.65900383,48.97828863,,,,444.323512,142.8041172,80.71016086,487.2389386,,80.71016086,,363.840299,80.71016086,, LR, LR,,,,80.71016086, , , , , , ,,80.71016086, , , , , , 
31,21, KNN,,190.5181901,96.6271705,394.7843926,200.7685872,0,0,0,48.69176771,49.01084876,,,,394.7843926,314.663152,191.5324581,454.6982333,,191.5324581,,204.2662025,191.5324581,, KNN, KNN,,,, ,191.5324581, , , , , ,, ,191.5324581, , , , , 
31,22, LR,,278.375131,135.9223349,261.0178394,123.346932,2,1,0,48.66071429,48.97959184,,,,261.0178394,397.2695338,278.3796539,212.1801059,,212.1801059,,48.83773357,212.1801059,,WA,WA,,,, , , , , , ,212.1801059,, , , , , , ,212.1801059
31,23, LR,,182.1007285,79.33831898,518.4127378,263.5083984,0,0,0,48.69343531,49.01210962,,,,518.4127378,228.1326953,151.0963114,616.4006988,,151.0963114,,336.3120092,151.0963114,, LR, LR,,,,151.0963114, , , , , , ,,151.0963114, , , , , , 
31,24, LR,,35.4305447,12.19038303,402.5768457,174.2338053,0,0,0,48.72611465,49.04458599,,,,402.5768457,36.74837183,29.47122726,709.8188904,,29.47122726,,367.146301,29.47122726,, LR, LR,,,,29.47122726, , , , , , ,,29.47122726, , , , , , 
31,25, LR,,44.58486757,16.87581015,360.2382661,135.9827718,0,0,0,48.75875239,49.07702101,,,,360.2382661,57.17963892,30.41648281,665.6636365,,30.41648281,,315.6533985,30.41648281,, LR, LR,,,,30.41648281, , , , , , ,,30.41648281, , , , , , 
31,26, LR,,253.9664264,95.61188874,231.7023144,116.1374023,1,0,0,48.72773537,49.10941476,,,,231.7023144,321.9391609,230.2509125,450.9760526,,230.2509125,,-22.26411196,230.2509125,, LR, LR,,,,230.2509125, , , , , , ,,230.2509125, , , , , , 
31,27, KNN,,448.1418206,159.9726646,409.3596626,135.6813314,1,1,1,48.69675779,49.07819453,,,,409.3596626,629.72727,452.3196919,539.725789,,452.3196919,,-38.78215807,409.3596626,, KNN,OLD,,,, ,452.3196919, , , , , ,, , , , , , , 
31,28, LR,,572.1948522,216.5373318,577.5868189,203.952946,0,2,0,48.72935197,49.04701398,,,,577.5868189,728.145477,541.2449209,758.6828369,,541.2449209,,5.391966648,541.2449209,, LR, LR,,,,541.2449209, , , , , , ,,541.2449209, , , , , , 
31,29, KNN,,373.2887892,110.445317,380.7931197,129.050765,0,0,0,48.76190476,49.07936508,,,,380.7931197,393.3187622,389.6489497,610.2378293,,389.6489497,,7.504330491,380.7931197,, KNN,OLD,,,, ,389.6489497, , , , , ,, , , , , , , 
31,30, LR,,404.0617504,146.070617,330.5329031,119.356779,4,3,3,48.73096447,49.04822335,,,,330.5329031,441.6545235,320.6843428,466.1584903,,320.6843428,,-73.52884737,320.6843428,, LR, LR,,,,320.6843428, , , , , , ,,320.6843428, , , , , , 
31,31, LR,,303.5156601,97.75797476,265.2814543,89.27341309,2,1,1,48.70006341,49.01712112,,,,265.2814543,505.1445973,267.3811049,404.0642551,,267.3811049,,-38.23420576,265.2814543,, LR,OLD,,,,267.3811049, , , , , , ,, , , , , , , 
31,32, KNN,,159.706802,68.36198685,188.1430528,66.54052327,0,1,0,48.73257288,48.9860583,,,,188.1430528,387.5358182,291.3313772,323.5199745,,291.3313772,,28.43625088,188.1430528,, KNN,OLD,,,, ,291.3313772, , , , , ,, , , , , , , 
31,33, LR,,220.4498619,82.83496165,253.4954388,95.19358724,0,0,0,48.76504117,49.01836605,,,,253.4954388,378.2241052,299.4210392,363.9709627,,299.4210392,,33.0455769,253.4954388,, LR,OLD,,,,299.4210392, , , , , , ,, , , , , , , 
31,34, KNN,,352.3022992,146.3579006,442.6712851,145.3332031,0,1,0,48.79746835,48.98734177,,,,442.6712851,596.2366758,389.6393062,619.4925495,,389.6393062,,90.36898593,389.6393062,, KNN, KNN,,,, ,389.6393062, , , , , ,, ,389.6393062, , , , , 
31,35, KNN,,513.2470825,150.9220178,587.3198163,248.1811523,0,0,0,48.82985452,49.01960784,,,,587.3198163,822.2026624,401.0588008,783.1849741,,401.0588008,,74.07273384,401.0588008,, KNN, KNN,,,, ,401.0588008, , , , , ,, ,401.0588008, , , , , 
31,36, LR,,678.8023296,223.5715919,797.9844192,276.6840495,0,0,0,48.86219975,49.05183312,,,,797.9844192,1039.374575,431.9427554,908.8657563,,431.9427554,,119.1820897,431.9427554,, LR, LR,,,,431.9427554, , , , , , ,,431.9427554, , , , , , 
31,37, LR,,601.6588752,202.5464507,779.7258493,262.2503906,0,0,0,48.89450411,49.08401769,,,,779.7258493,863.3261528,552.9377673,843.1164976,,552.9377673,,178.066974,552.9377673,, LR, LR,,,,552.9377673, , , , , , ,,552.9377673, , , , , , 
31,38, KNN,,347.9785538,174.2640697,400.0073333,143.8067546,0,5,0,48.92676768,49.0530303,,,,400.0073333,485.3241434,438.3988293,470.9309742,,438.3988293,,52.02877947,400.0073333,, KNN,OLD,,,, ,438.3988293, , , , , ,, , , , , , , 
31,39, NN,,221.3026948,82.31333524,281.4260708,96.07827148,0,0,0,48.95899054,49.0851735,,,,281.4260708,329.8160407,221.8577601,340.8589769,,221.8577601,,60.12337603,221.8577601,, NN, NN,,,, , ,221.8577601, , , , ,, , ,221.8577601, , , , 
31,40, NN,,180.9946649,71.14499535,225.899277,79.83034668,0,0,0,48.99117276,49.11727617,,,,225.899277,264.6144965,181.5403429,312.3301284,,181.5403429,,44.90461202,181.5403429,, NN, NN,,,, , ,181.5403429, , , , ,, , ,181.5403429, , , , 
31,41, KNN,,172.335483,78.6549932,318.6228335,113.4563558,0,0,0,49.02331443,49.14933837,,,,318.6228335,400.2298901,204.2449949,291.4997427,,204.2449949,,146.2873504,204.2449949,, KNN, KNN,,,, ,204.2449949, , , , , ,, ,204.2449949, , , , , 
31,42, KNN,,227.0159791,76.16633344,499.14365,148.3028483,0,0,0,49.05541562,49.1813602,,,,499.14365,385.2992883,250.2811133,725.8817084,,250.2811133,,272.1276709,250.2811133,, KNN, KNN,,,, ,250.2811133, , , , , ,, ,250.2811133, , , , , 
31,43, RF,,214.932248,72.16582509,189.0804172,71.95646973,2,1,1,49.02454374,49.15040906,,,,189.0804172,281.3267237,206.9963443,509.3832528,,206.9963443,,-25.85183076,189.0804172,, RF,OLD,,,, , , ,206.9963443, , , ,, , , , , , , 
31,44, NN,,357.0125845,141.6639529,228.655372,89.67385254,8,6,6,48.99371069,49.11949686,,,,228.655372,525.9655937,436.5901808,413.2990353,,413.2990353,,-128.3572124,228.655372,,WA,OLD,,,, , , , , , ,413.2990353,, , , , , , , 
31,45, KNN,,268.2762055,112.9545756,223.9680595,93.14075521,4,7,4,48.9629164,49.08862351,,,,223.9680595,764.5665806,368.76375,286.9635414,,286.9635414,,-44.30814607,223.9680595,,WA,OLD,,,, , , , , , ,286.9635414,, , , , , , , 
31,46, KNN,,416.7358913,153.2021693,282.4879053,108.3273682,1,5,1,48.9321608,49.05778894,,,,282.4879053,840.8693358,347.256844,420.4850299,,347.256844,,-134.2479859,282.4879053,, KNN,OLD,,,, ,347.256844, , , , , ,, , , , , , , 
31,47, LR,,595.7135493,230.2514312,338.508961,109.7353434,6,9,4,48.90144382,49.02699309,,,,338.508961,1164.792924,422.527391,678.4021475,,422.527391,,-257.2045883,338.508961,, LR,OLD,,,,422.527391, , , , , , ,, , , , , , , 
31,48, LR,,550.0422044,218.764819,393.0769221,140.5940755,3,5,1,48.87076537,48.99623588,,,,393.0769221,1160.29533,436.0141239,476.6917605,,436.0141239,,-83.61483838,393.0769221,, LR,OLD,,,,436.0141239, , , , , , ,, , , , , , , 
31,49, LR,,371.1705212,138.3187054,490.1156836,182.2912435,0,0,0,48.90282132,49.02821317,,,,490.1156836,830.7877574,294.9475198,346.4176407,,294.9475198,,143.6980429,294.9475198,, LR, LR,,,,294.9475198, , , , , , ,,294.9475198, , , , , , 
31,50, LR,,355.302228,161.5596009,402.8249413,144.0137695,0,4,0,48.93483709,48.99749373,,,,402.8249413,789.6520239,180.721385,363.102878,,180.721385,,47.52271326,180.721385,, LR, LR,,,,180.721385, , , , , , ,,180.721385, , , , , , 
31,51, LR,,527.5311484,173.6111226,361.1308166,132.8701172,10,6,6,48.90419537,48.96681277,,,,361.1308166,825.6059877,329.1447279,456.4034649,,329.1447279,,-95.27264838,329.1447279,, LR, LR,,,,329.1447279, , , , , , ,,329.1447279, , , , , , 
31,52, LR,,192.0229458,101.2485446,274.2798753,115.5871989,0,0,0,48.93617021,48.99874844,,,,274.2798753,567.7441328,301.3375284,288.8893695,,288.8893695,,82.25692955,274.2798753,,WA,OLD,,,, , , , , , ,288.8893695,, , , , , , , 
31,53, LR,,282.4794642,113.1599776,196.1195745,88.92078451,2,1,1,48.90556598,48.96810507,,,,196.1195745,461.248287,299.5475257,311.9120229,,299.5475257,,-86.35988971,196.1195745,, LR,OLD,,,,299.5475257, , , , , , ,, , , , , , , 
31,54, LR,,223.2381609,106.6927157,276.4909884,121.4268392,0,0,0,48.9375,49,,,,276.4909884,377.3342577,161.2475661,303.1043954,,161.2475661,,53.25282751,161.2475661,, LR, LR,,,,161.2475661, , , , , , ,,161.2475661, , , , , , 
31,55, LR,,221.998276,82.1428909,249.77641,102.9595866,0,0,0,48.96939413,49.03185509,,,,249.77641,334.8748858,156.3249612,288.7541881,,156.3249612,,27.77813406,156.3249612,, LR, LR,,,,156.3249612, , , , , , ,,156.3249612, , , , , , 
31,56, LR,,336.2618179,91.9263285,180.1522736,60.22971598,7,1,1,48.93882647,49.00124844,,,,180.1522736,484.1212037,190.4840104,281.2429873,,190.4840104,,-101.0907138,180.1522736,, LR,OLD,,,,190.4840104, , , , , , ,, , , , , , , 
31,57, LR,,250.2803782,71.60516257,166.4654431,64.80366618,6,1,1,48.90829694,48.97067998,,,,166.4654431,473.179326,171.5407348,251.4032915,,171.5407348,,-83.81493512,166.4654431,, LR,OLD,,,,171.5407348, , , , , , ,, , , , , , , 
31,58, LR,,208.4829861,79.70559823,228.8213004,74.26049805,0,1,0,48.94014963,48.94014963,,,,228.8213004,422.1578966,236.8613101,313.3008778,,236.8613101,,20.33831425,228.8213004,, LR,OLD,,,,236.8613101, , , , , , ,, , , , , , , 
31,59, KNN,,334.1759117,145.1350716,335.7503785,109.4397135,0,6,0,48.97196262,48.90965732,,,,335.7503785,580.596014,323.6449912,405.5445193,,323.6449912,,1.574466757,323.6449912,, KNN, KNN,,,, ,323.6449912, , , , , ,, ,323.6449912, , , , , 
31,60, LR,,263.9161377,105.4236037,514.6548358,100.7884847,0,3,0,49.00373599,48.87920299,,,,514.6548358,658.4177286,338.212759,602.3760139,,338.212759,,250.7386981,338.212759,, LR, LR,,,,338.212759, , , , , , ,,338.212759, , , , , , 
31,61, KNN,,298.4281803,85.46596511,382.3071409,64.41849772,0,11,0,49.03546982,48.84878656,,,,382.3071409,502.4522027,195.2105221,489.0114088,,195.2105221,,83.8789606,195.2105221,, KNN, KNN,,,, ,195.2105221, , , , , ,, ,195.2105221, , , , , 
31,62, KNN,,111.6847584,43.32763118,46.67517408,18.41775309,1,7,1,49.00497512,48.81840796,,,,46.67517408,489.1639414,196.1366982,199.5127474,,196.1366982,,-65.00958428,46.67517408,, KNN,OLD,,,, ,196.1366982, , , , , ,, , , , , , , 
31,63, LR,,46.47559627,14.46746864,32.76503015,8.525221761,2,2,2,48.97451833,48.78806712,,,,32.76503015,248.0979165,92.60078742,146.733374,,92.60078742,,-13.71056612,32.76503015,, LR,OLD,,,,92.60078742, , , , , , ,, , , , , , , 
31,64, KNN,,3.707298598,0.607723601,47.89251475,11.7082133,0,0,0,49.00621118,48.81987578,,,,47.89251475,8.903183552,3.972864413,233.6026954,,3.972864413,,44.18521615,3.972864413,, KNN, KNN,,,, ,3.972864413, , , , , ,, ,3.972864413, , , , , 
31,65, NN,,0.020810831,0.002686667,124.9752934,39.8626709,0,0,0,49.03786468,48.85164494,,,,124.9752934,0.020810831,0.02080866,534.0619614,,0.02080866,,124.9544826,0.02080866,, NN, NN,,,, , ,0.02080866, , , , ,, , ,0.02080866, , , , 
32,1, KNN,,5.654957867,2.016337808,403.9503476,75.23597819,0,0,0,49.06947891,48.88337469,,,,403.9503476,20.84898562,10.51738736,614.3577405,,10.51738736,,398.2953897,10.51738736,, KNN, KNN,,,, ,10.51738736, , , , , ,, ,10.51738736, , , , , 
32,2, KNN,,30.55852219,9.941303861,215.5738949,53.25559896,0,0,0,49.10105394,48.9150651,,,,215.5738949,101.5747039,49.65993871,396.7871806,,49.65993871,,185.0153727,49.65993871,, KNN, KNN,,,, ,49.65993871, , , , , ,, ,49.65993871, , , , , 
32,3, LR,,195.1998162,60.04299745,196.5647794,53.12739258,0,1,0,49.13258984,48.88475836,,,,196.5647794,249.7677329,96.57051576,247.1770789,,96.57051576,,1.364963248,96.57051576,, LR, LR,,,,96.57051576, , , , , , ,,96.57051576, , , , , , 
32,4, LR,,252.8000508,79.37596138,141.4362194,42.6504069,4,5,4,49.10216718,48.85448916,,,,141.4362194,404.3413181,211.3286635,252.7935364,,211.3286635,,-111.3573169,141.4362194,, LR,OLD,,,,211.3286635, , , , , , ,, , , , , , , 
32,5, LR,,237.8218203,66.60632584,575.9928819,180.0009115,0,0,0,49.13366337,48.88613861,,,,575.9928819,481.4041461,237.7717271,710.4517342,,237.7717271,,338.1710616,237.7717271,, LR, LR,,,,237.7717271, , , , , , ,,237.7717271, , , , , , 
32,6, KNN,,208.3509552,80.45608123,340.6209403,119.187207,0,0,0,49.16512059,48.91774892,,,,340.6209403,356.338842,196.6097926,485.1006425,,196.6097926,,132.2699852,196.6097926,, KNN, KNN,,,, ,196.6097926, , , , , ,, ,196.6097926, , , , , 
32,7, LR,,147.2366799,64.51196474,253.8456962,99.89895833,0,0,0,49.19653894,48.94932015,,,,253.8456962,271.2508238,193.873812,297.7253276,,193.873812,,106.6090163,193.873812,, LR, LR,,,,193.873812, , , , , , ,,193.873812, , , , , , 
32,8, RF,,130.4174049,43.8085178,159.9915818,70.00395508,0,0,0,49.22791847,48.98085238,,,,159.9915818,192.715747,127.3231788,240.1303261,,127.3231788,,29.57417694,127.3231788,, RF, RF,,,, , , ,127.3231788, , , ,, , , ,127.3231788, , , 
32,9, NN,,46.22770681,7.446440128,317.3743583,92.86075033,0,0,0,49.25925926,49.01234568,,,,317.3743583,66.97307159,46.17998107,420.5824735,,46.17998107,,271.1466515,46.17998107,, NN, NN,,,, , ,46.17998107, , , , ,, , ,46.17998107, , , , 
32,10, SVR,,0.331215732,0.255543086,124.19107,42.55238037,0,0,0,49.29056138,49.04380012,,,,124.19107,13.85969351,0.270454514,192.6274037,,0.270454514,,123.8598543,0.270454514,, SVR, SVR,,,, , , , ,0.270454514, , ,, , , , ,0.270454514, , 
32,11, NN,,19.00609862,5.922805932,119.3013254,42.4245402,0,0,0,49.32182491,49.07521578,,,,119.3013254,101.3154066,19.0222725,197.9287681,,19.0222725,,100.2952268,19.0222725,, NN, NN,,,, , ,19.0222725, , , , ,, , ,19.0222725, , , , 
32,12, KNN,,55.72896581,19.19664934,53.50479681,20.19248657,2,0,0,49.29143561,49.10659273,,,,53.50479681,89.74220172,45.01862306,133.0849059,,45.01862306,,-2.224169002,45.01862306,, KNN, KNN,,,, ,45.01862306, , , , , ,, ,45.01862306, , , , , 
32,13, KNN,,60.49196321,24.22299002,61.02903168,19.37624105,0,4,0,49.3226601,49.07635468,,,,61.02903168,108.5527293,82.46989187,48.75420083,,48.75420083,,12.27483086,48.75420083,,WA,WA,,,, , , , , , ,48.75420083,, , , , , , ,48.75420083
32,14, LR,,99.7431131,38.07296723,80.6247416,32.94594727,1,1,1,49.29230769,49.04615385,,,,80.6247416,120.621985,66.61149695,213.0341114,,66.61149695,,-19.1183715,66.61149695,, LR, LR,,,,66.61149695, , , , , , ,,66.61149695, , , , , , 
32,15, LR,,154.9783589,61.38759075,94.98707149,46.85107422,4,3,3,49.26199262,49.01599016,,,,94.98707149,158.1122351,126.0227349,238.1632546,,126.0227349,,-59.99128741,94.98707149,, LR,OLD,,,,126.0227349, , , , , , ,, , , , , , , 
32,16, LR,,125.3433985,67.30352952,154.6477112,76.01246745,0,0,0,49.29317763,49.04732637,,,,154.6477112,155.1925467,107.1614884,223.8099481,,107.1614884,,29.30431273,107.1614884,, LR, LR,,,,107.1614884, , , , , , ,,107.1614884, , , , , , 
32,17, LR,,205.425347,90.45116944,212.2195797,89.32145182,0,2,0,49.32432432,49.01719902,,,,212.2195797,298.4271699,174.8988813,251.7128144,,174.8988813,,6.794232657,174.8988813,, LR, LR,,,,174.8988813, , , , , , ,,174.8988813, , , , , , 
32,18, LR,,240.7389496,71.81250996,253.9987106,97.04498698,0,0,0,49.35543278,49.04849601,,,,253.9987106,312.5901573,220.1115031,287.3627708,,220.1115031,,13.259761,220.1115031,, LR, LR,,,,220.1115031, , , , , , ,,220.1115031, , , , , , 
