Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,, New Model Best RMSE Value,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
19,21, LR, LR,76.97220747,26.3914746,56.3808201,18.73779704,6,7,6,45.97273854,47.8314746,,,,56.3808201,,76.97220747,70.9583488,,70.9583488,,-14.5775287,56.3808201,,WA,OLD,,,, , , , , , ,70.9583488,, , , , , , , 
19,22, KNN, KNN,27.40782249,9.161684417,21.23796917,8.812228394,2,1,1,45.91584158,47.77227723,,,,21.23796917,,27.40782249,47.15264327,,27.40782249,,-6.169853313,21.23796917,, KNN,OLD,,,, ,27.40782249, , , , , ,, , , , , , , 
19,23, KNN, KNN,142.2761616,39.56668014,81.59571322,27.68619385,16,8,7,45.85908529,47.71322621,,,,81.59571322,,142.2761616,80.95339451,,80.95339451,,0.642318711,80.95339451,,WA,WA,,,, , , , , , ,80.95339451,, , , , , , ,80.95339451
19,24, KNN, KNN,311.6178145,76.21626569,251.3205954,65.05128988,5,2,1,45.80246914,47.65432099,,,,251.3205954,,311.6178145,338.5111036,,311.6178145,,-60.29721915,251.3205954,, KNN,OLD,,,, ,311.6178145, , , , , ,, , , , , , , 
19,25, KNN, KNN,266.8985905,111.3226938,297.7826249,120.935498,0,0,0,45.86929716,47.7188656,,,,297.7826249,,266.8985905,476.793254,,266.8985905,,30.88403433,266.8985905,, KNN, KNN,,,, ,266.8985905, , , , , ,, ,266.8985905, , , , , 
19,26, KNN, KNN,719.3305923,218.7201526,543.2462916,170.7106445,4,3,3,45.81280788,47.66009852,,,,543.2462916,,719.3305923,768.1899578,,719.3305923,,-176.0843007,543.2462916,, KNN,OLD,,,, ,719.3305923, , , , , ,, , , , , , , 
19,27, KNN, KNN,1060.473046,349.0706833,714.014589,243.5932943,12,8,7,45.75645756,47.60147601,,,,714.014589,,1060.473046,1076.560799,,1060.473046,,-346.4584567,714.014589,, KNN,OLD,,,, ,1060.473046, , , , , ,, , , , , , , 
19,28, KNN, KNN,1493.152861,430.4747272,875.9187938,301.994987,2,2,2,45.7002457,47.54299754,,,,875.9187938,,1493.152861,2146.26231,,1493.152861,,-617.2340669,875.9187938,, KNN,OLD,,,, ,1493.152861, , , , , ,, , , , , , , 
19,29, LR, LR,640.4315264,263.5892423,1206.981248,339.4466797,0,0,0,45.76687117,47.60736196,,,,1206.981248,,640.4315264,1903.240545,,640.4315264,,566.5497218,640.4315264,, LR, LR,,,,640.4315264, , , , , , ,,640.4315264, , , , , , 
19,30, LR, LR,1294.600443,364.7325427,982.740488,249.3683757,10,9,8,45.71078431,47.54901961,,,,982.740488,,1294.600443,1071.044902,,1071.044902,,-88.30441391,982.740488,,WA,OLD,,,, , , , , , ,1071.044902,, , , , , , , 
19,31, LR, KNN,1404.276979,452.9330899,1208.633774,295.8822917,6,6,4,45.65483476,47.49082007,,,,1208.633774,,1404.276979,1448.464954,,1404.276979,,-195.6432049,1208.633774,, LR,OLD,,,,1404.276979, , , , , , ,, , , , , , , 
19,32, KNN, KNN,1337.02714,409.9375609,1075.039782,308.4975586,13,11,11,45.599022,47.43276284,,,,1075.039782,,1337.02714,1334.437834,,1334.437834,,-259.398052,1075.039782,,WA,OLD,,,, , , , , , ,1334.437834,, , , , , , , 
19,33, LR, LR,792.5374456,372.1937084,798.6140912,316.4025065,0,3,0,45.66544567,47.37484737,,,,798.6140912,,792.5374456,1358.793805,,792.5374456,,6.076645648,792.5374456,, LR, LR,,,,792.5374456, , , , , , ,,792.5374456, , , , , , 
19,34, LR, LR,768.4715319,402.7138567,820.3742642,362.4661133,0,1,0,45.73170732,47.31707317,,,,820.3742642,,768.4715319,1701.963439,,768.4715319,,51.90273229,768.4715319,, LR, LR,,,,768.4715319, , , , , , ,,768.4715319, , , , , , 
19,35, KNN, KNN,1156.902051,484.2787061,927.0095649,329.0407227,2,4,2,45.67600487,47.25943971,,,,927.0095649,,1156.902051,1592.366061,,1156.902051,,-229.8924858,927.0095649,, KNN,OLD,,,, ,1156.902051, , , , , ,, , , , , , , 
19,36, KNN, KNN,1435.465835,486.5188226,755.9233559,457.0881185,6,2,1,45.62043796,47.20194647,,,,755.9233559,,1435.465835,1212.348901,,1212.348901,,-456.4255448,755.9233559,,WA,OLD,,,, , , , , , ,1212.348901,, , , , , , , 
19,37, LR, LR,1281.700934,595.7317491,696.0770072,410.4411133,2,8,1,45.56500608,47.14459295,,,,696.0770072,,1281.700934,1366.136003,,1281.700934,,-585.6239268,696.0770072,, LR,OLD,,,,1281.700934, , , , , , ,, , , , , , , 
19,38, KNN, KNN,1767.001089,656.7634591,1221.972766,485.4359049,6,9,5,45.50970874,47.08737864,,,,1221.972766,,1767.001089,1284.599119,,1284.599119,,-62.62635335,1221.972766,,WA,OLD,,,, , , , , , ,1284.599119,, , , , , , , 
19,39, KNN, KNN,1062.825583,427.1606018,768.1180899,314.9047852,1,1,1,45.45454545,47.03030303,,,,768.1180899,,1062.825583,1031.810027,,1031.810027,,-263.6919373,768.1180899,,WA,OLD,,,, , , , , , ,1031.810027,, , , , , , , 
19,40, KNN, KNN,1169.462879,454.1048156,982.5718973,365.5109049,6,5,4,45.39951574,46.97336562,,,,982.5718973,,1169.462879,1176.037355,,1169.462879,,-186.8909814,982.5718973,, KNN,OLD,,,, ,1169.462879, , , , , ,, , , , , , , 
19,41, LR, KNN,775.404186,313.8545929,561.4185901,260.3703288,1,1,1,45.34461911,46.9165659,,,,561.4185901,,775.404186,893.8739243,,775.404186,,-213.9855959,561.4185901,, LR,OLD,,,,775.404186, , , , , , ,, , , , , , , 
19,42, KNN, KNN,777.6256364,380.7859859,811.3927122,341.0684896,0,3,0,45.41062802,46.85990338,,,,811.3927122,,777.6256364,835.0017138,,777.6256364,,33.76707574,777.6256364,, KNN, KNN,,,, ,777.6256364, , , , , ,, ,777.6256364, , , , , 
19,43, KNN, SVR,749.9454499,321.7282086,652.3988351,316.8483724,3,1,1,45.35585042,46.80337756,,,,652.3988351,,749.9454499,796.9631394,,749.9454499,,-97.54661481,652.3988351,, KNN,OLD,,,, ,749.9454499, , , , , ,, , , , , , , 
19,44, LR, LR,439.8944412,207.4391659,710.1846004,275.2017904,0,0,0,45.42168675,46.86746988,,,,710.1846004,,439.8944412,988.7851854,,439.8944412,,270.2901592,439.8944412,, LR, LR,,,,439.8944412, , , , , , ,,439.8944412, , , , , , 
19,45, LR, KNN,302.5069696,126.4261651,315.5390626,132.6498454,0,0,0,45.48736462,46.93140794,,,,315.5390626,,302.5069696,742.7568437,,302.5069696,,13.03209296,302.5069696,, LR, LR,,,,302.5069696, , , , , , ,,302.5069696, , , , , , 
19,46, KNN, KNN,563.5850325,184.8614715,385.0248044,138.6212891,4,2,2,45.43269231,46.875,,,,385.0248044,,563.5850325,533.9024352,,533.9024352,,-148.8776308,385.0248044,,WA,OLD,,,, , , , , , ,533.9024352,, , , , , , , 
19,47, LR, KNN,368.3039069,123.3163169,252.8202754,87.06388346,5,3,3,45.37815126,46.81872749,,,,252.8202754,,368.3039069,285.8362439,,285.8362439,,-33.01596848,252.8202754,,WA,OLD,,,, , , , , , ,285.8362439,, , , , , , , 
19,48, LR, LR,262.6149877,130.9107876,448.9847807,165.4264974,0,0,0,45.44364508,46.882494,,,,448.9847807,,262.6149877,416.4496022,,262.6149877,,186.369793,262.6149877,, LR, LR,,,,262.6149877, , , , , , ,,262.6149877, , , , , , 
19,49, LR, LR,603.2776528,262.0202239,474.7965705,223.6993164,3,2,2,45.38922156,46.82634731,,,,474.7965705,,603.2776528,455.7928295,,455.7928295,,19.00374095,455.7928295,,WA,WA,,,, , , , , , ,455.7928295,, , , , , , ,455.7928295
19,50, LR, LR,480.0913447,196.9382579,339.2151824,178.5036947,6,4,4,45.33492823,46.77033493,,,,339.2151824,,480.0913447,348.7184992,,348.7184992,,-9.503316731,339.2151824,,WA,OLD,,,, , , , , , ,348.7184992,, , , , , , , 
19,51, LR, LR,259.2549679,104.0053676,221.4072511,78.38784993,3,3,3,45.28076464,46.71445639,,,,221.4072511,,259.2549679,438.1659883,,259.2549679,,-37.84771683,221.4072511,, LR,OLD,,,,259.2549679, , , , , , ,, , , , , , , 
19,52, KNN, KNN,613.3813141,209.2275909,219.9560638,163.0266764,4,5,2,45.22673031,46.65871122,,,,219.9560638,,613.3813141,768.7254566,,613.3813141,,-393.4252503,219.9560638,, KNN,OLD,,,, ,613.3813141, , , , , ,, , , , , , , 
19,53, KNN, KNN,809.4279614,280.5192661,698.7203733,255.52111,4,3,3,45.17282479,46.60309893,,,,698.7203733,,809.4279614,933.5058237,,809.4279614,,-110.7075882,698.7203733,, KNN,OLD,,,, ,809.4279614, , , , , ,, , , , , , , 
19,54, LR, KNN,1831.301441,649.1052966,1357.865325,466.743099,7,9,5,45.11904762,46.54761905,,,,1357.865325,,1831.301441,1844.985947,,1831.301441,,-473.4361164,1357.865325,, LR,OLD,,,,1831.301441, , , , , , ,, , , , , , , 
19,55, LR, KNN,1695.159903,526.656256,1285.571831,405.3795898,13,11,10,45.06539834,46.49227111,,,,1285.571831,,1695.159903,1332.156199,,1332.156199,,-46.58436751,1285.571831,,WA,OLD,,,, , , , , , ,1332.156199,, , , , , , , 
19,56, KNN, KNN,733.9218271,194.9667684,297.5613382,119.9386882,11,9,8,45.01187648,46.43705463,,,,297.5613382,,733.9218271,509.0216641,,509.0216641,,-211.4603259,297.5613382,,WA,OLD,,,, , , , , , ,509.0216641,, , , , , , , 
19,57, KNN, KNN,207.7187583,57.39713971,156.0794402,59.77745768,2,0,0,44.95848161,46.50059312,,,,156.0794402,,207.7187583,149.0372976,,149.0372976,,7.042142658,149.0372976,,WA,WA,,,, , , , , , ,149.0372976,, , , , , , ,149.0372976
19,58, LR, SVR,351.2883026,80.00630329,61.49078691,62.06993815,3,7,1,44.90521327,46.44549763,,,,61.49078691,,351.2883026,414.5047867,,351.2883026,,-289.7975157,61.49078691,, LR,OLD,,,,351.2883026, , , , , , ,, , , , , , , 
19,59, SVR, NN,280.9243689,70.28147476,0.628253039,46.76333008,5,5,2,44.85207101,46.39053254,,,,0.628253039,,280.9243689,523.7012005,,280.9243689,,-280.2961159,0.628253039,, SVR,OLD,,,, , , , ,280.9243689, , ,, , , , , , , 
19,60, KNN, KNN,297.4515602,70.70642795,0.350717436,57.57019043,9,3,3,44.79905437,46.3356974,,,,0.350717436,,297.4515602,250.7993428,,250.7993428,,-250.4486254,0.350717436,,WA,OLD,,,, , , , , , ,250.7993428,, , , , , , , 
19,61, NN, KNN,208.0787631,44.12150302,3.750747647,42.81188151,8,5,3,44.74616293,46.28099174,,,,3.750747647,,208.0787631,213.8394758,,208.0787631,,-204.3280154,3.750747647,, NN,OLD,,,, , ,208.0787631, , , , ,, , , , , , , 
19,62, NN, RF,57.27529518,10.36198832,9.091726579,10.86764119,3,0,0,44.69339623,46.34433962,,,,9.091726579,,57.27529518,72.37478411,,57.27529518,,-48.1835686,9.091726579,, NN,OLD,,,, , ,57.27529518, , , , ,, , , , , , , 
19,63, RF, RF,0,0,0.208652973,0.050803332,0,0,0,44.75853946,46.40753828,,,,0.208652973,,0,47.10970017,,0,,0.208652973,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
20,2, RF, RF,0,0,9.282538403,3.88915151,0,0,0,44.82352941,46.47058824,,,,9.282538403,,0,21.83301661,,0,,9.282538403,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
20,3, RF, RF,0,0,10.28350089,3.966500092,0,0,0,44.88836663,46.53349001,,,,10.28350089,,0,20.94774968,,0,,10.28350089,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
20,4, RF, RF,0,0,6.383566931,2.46174647,0,0,0,44.95305164,46.59624413,,,,6.383566931,,0,18.99594363,,0,,6.383566931,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
20,5, RF, RF,0,0,2.107937155,0.588456726,0,0,0,45.01758499,46.65885111,,,,2.107937155,,0,11.39656608,,0,,2.107937155,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
20,6, RF, RF,0,0,3.004138787,0.573866653,0,0,0,45.08196721,46.72131148,,,,3.004138787,,0,18.84276751,,0,,3.004138787,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
20,7, KNN, KNN,4.63292972,0.728973333,16.49962318,3.437938436,0,0,0,45.14619883,46.78362573,,,,16.49962318,,4.63292972,36.63154983,,4.63292972,,11.86669346,4.63292972,, KNN, KNN,,,, ,4.63292972, , , , , ,, ,4.63292972, , , , , 
20,8, LR, LR,39.81148366,7.417999295,29.30025464,8.994105021,2,0,0,45.09345794,46.84579439,,,,29.30025464,,39.81148366,56.14844255,,39.81148366,,-10.51122902,29.30025464,, LR,OLD,,,,39.81148366, , , , , , ,, , , , , , , 
20,9, LR, KNN,13.55625271,1.953584857,15.52136674,2.885613251,0,0,0,45.15752625,46.90781797,,,,15.52136674,,13.55625271,37.49226139,,13.55625271,,1.965114031,13.55625271,, LR, LR,,,,13.55625271, , , , , , ,,13.55625271, , , , , , 
20,10, SVR, SVR,0.184674067,0.184674067,0.227454043,0.037335002,0,13,0,45.22144522,46.85314685,,,,0.227454043,,0.184674067,1.569112493,,0.184674067,,0.042779976,0.184674067,, SVR, SVR,,,, , , , ,0.184674067, , ,, , , , ,0.184674067, , 
20,11, SVR, SVR,2.908959501,1.158074782,1.852985935,0.306358369,15,19,15,45.16880093,46.79860303,,,,1.852985935,,2.908959501,4.776919139,,2.908959501,,-1.055973566,1.852985935,, SVR,OLD,,,, , , , ,2.908959501, , ,, , , , , , , 
20,12, SVR, SVR,3.986997201,2.121460102,3.937590034,0.675739988,9,22,9,45.11627907,46.74418605,,,,3.937590034,,3.986997201,6.337728013,,3.986997201,,-0.049407167,3.937590034,, SVR,OLD,,,, , , , ,3.986997201, , ,, , , , , , , 
20,13, KNN, KNN,46.64396995,8.084355306,47.36626184,8.272678121,0,0,0,45.18002323,46.80603949,,,,47.36626184,,46.64396995,73.14921497,,46.64396995,,0.722291888,46.64396995,, KNN, KNN,,,, ,46.64396995, , , , , ,, ,46.64396995, , , , , 
20,14, NN, SVR,51.3182751,16.67783275,44.8726279,12.88940023,7,19,7,45.12761021,46.75174014,,,,44.8726279,,51.3182751,64.11659943,,51.3182751,,-6.445647199,44.8726279,, NN,OLD,,,, , ,51.3182751, , , , ,, , , , , , , 
20,15, LR, SVR,92.14997864,30.23282234,75.68021056,21.28395182,1,1,1,45.07531866,46.69756663,,,,75.68021056,,92.14997864,177.4439601,,92.14997864,,-16.46976807,75.68021056,, LR,OLD,,,,92.14997864, , , , , , ,, , , , , , , 
20,16, LR, LR,87.44077081,34.030039,103.7968519,31.28704631,0,1,0,45.13888889,46.64351852,,,,103.7968519,,87.44077081,157.2589944,,87.44077081,,16.35608106,87.44077081,, LR, LR,,,,87.44077081, , , , , , ,,87.44077081, , , , , , 
20,17, LR, KNN,175.0583012,44.25343487,132.7078401,35.22024333,8,4,4,45.0867052,46.58959538,,,,132.7078401,,175.0583012,208.2735142,,175.0583012,,-42.35046108,132.7078401,, LR,OLD,,,,175.0583012, , , , , , ,, , , , , , , 
20,18, KNN, SVR,84.38870273,23.86519682,51.90182038,18.89317017,1,1,1,45.03464203,46.53579677,,,,51.90182038,,84.38870273,104.0333838,,84.38870273,,-32.48688235,51.90182038,, KNN,OLD,,,, ,84.38870273, , , , , ,, , , , , , , 
20,19, LR, LR,11.3572834,3.501137947,71.85300098,24.30664673,0,0,0,45.09803922,46.59746251,,,,71.85300098,,11.3572834,131.3044827,,11.3572834,,60.49571758,11.3572834,, LR, LR,,,,11.3572834, , , , , , ,,11.3572834, , , , , , 
20,20, KNN, KNN,115.578369,29.5303871,54.03582675,17.8067749,17,4,4,45.04608295,46.5437788,,,,54.03582675,,115.578369,100.1805898,,100.1805898,,-46.14476302,54.03582675,,WA,OLD,,,, , , , , , ,100.1805898,, , , , , , , 
20,21, LR, KNN,88.34042002,33.76200201,76.58991516,30.33073324,8,4,4,44.99424626,46.49021864,,,,76.58991516,,88.34042002,79.73300072,,79.73300072,,-3.143085556,76.58991516,,WA,OLD,,,, , , , , , ,79.73300072,, , , , , , , 
20,22, KNN, KNN,149.6654399,55.29937338,158.1408391,60.59150798,0,0,0,45.05747126,46.55172414,,,,158.1408391,,149.6654399,166.6152004,,149.6654399,,8.475399219,149.6654399,, KNN, KNN,,,, ,149.6654399, , , , , ,, ,149.6654399, , , , , 
20,23, LR, KNN,207.27716,86.94728096,239.6320095,90.95993652,0,0,0,45.12055109,46.6130884,,,,239.6320095,,207.27716,223.79938,,207.27716,,32.35484959,207.27716,, LR, LR,,,,207.27716, , , , , , ,,207.27716, , , , , , 
20,24, KNN, KNN,146.0601856,51.03986816,146.7233153,65.54416504,0,0,0,45.18348624,46.67431193,,,,146.7233153,,146.0601856,474.3509928,,146.0601856,,0.663129695,146.0601856,, KNN, KNN,,,, ,146.0601856, , , , , ,, ,146.0601856, , , , , 
20,25, KNN, KNN,452.8798335,158.9018921,467.7264336,163.632194,0,0,0,45.24627721,46.73539519,,,,467.7264336,,452.8798335,673.0399222,,452.8798335,,14.84660012,452.8798335,, KNN, KNN,,,, ,452.8798335, , , , , ,, ,452.8798335, , , , , 
20,26, KNN, KNN,855.5410766,252.0227479,850.828459,220.8749674,1,4,1,45.19450801,46.6819222,,,,850.828459,,855.5410766,1098.530487,,855.5410766,,-4.71261758,850.828459,, KNN,OLD,,,, ,855.5410766, , , , , ,, , , , , , , 
20,27, KNN, KNN,810.1425856,224.5256688,971.6800914,285.1697266,0,0,0,45.25714286,46.74285714,,,,971.6800914,,810.1425856,1291.709539,,810.1425856,,161.5375058,810.1425856,, KNN, KNN,,,, ,810.1425856, , , , , ,, ,810.1425856, , , , , 
20,28, KNN, KNN,555.1414811,216.0944037,692.3044369,260.0744141,0,0,0,45.3196347,46.80365297,,,,692.3044369,,555.1414811,1033.619264,,555.1414811,,137.1629558,555.1414811,, KNN, KNN,,,, ,555.1414811, , , , , ,, ,555.1414811, , , , , 
20,29, KNN, KNN,666.0382999,238.2128305,592.981984,185.1114258,3,3,3,45.26795895,46.75028506,,,,592.981984,,666.0382999,1287.964063,,666.0382999,,-73.05631595,592.981984,, KNN,OLD,,,, ,666.0382999, , , , , ,, , , , , , , 
20,30, KNN, KNN,498.2908777,167.6939753,426.3217877,140.1928548,1,1,1,45.21640091,46.69703872,,,,426.3217877,,498.2908777,556.6461868,,498.2908777,,-71.96909,426.3217877,, KNN,OLD,,,, ,498.2908777, , , , , ,, , , , , , , 
20,31, LR, LR,1302.263551,507.4282549,1083.313128,377.7692057,4,7,4,45.16496018,46.64391354,,,,1083.313128,,1302.263551,1551.918227,,1302.263551,,-218.9504233,1083.313128,, LR,OLD,,,,1302.263551, , , , , , ,, , , , , , , 
20,32, KNN, KNN,1846.521504,707.9131882,1624.609492,605.2701172,8,8,4,45.11363636,46.59090909,,,,1624.609492,,1846.521504,1812.001171,,1812.001171,,-187.3916798,1624.609492,,WA,OLD,,,, , , , , , ,1812.001171,, , , , , , , 
20,33, KNN, KNN,1472.936261,617.8981057,1256.199666,470.6533203,1,11,1,45.06242906,46.53802497,,,,1256.199666,,1472.936261,1542.323804,,1472.936261,,-216.7365957,1256.199666,, KNN,OLD,,,, ,1472.936261, , , , , ,, , , , , , , 
20,34, LR, KNN,1616.133415,639.2052707,1199.066081,464.4361003,3,8,2,45.01133787,46.48526077,,,,1199.066081,,1616.133415,1915.143122,,1616.133415,,-417.0673338,1199.066081,, LR,OLD,,,,1616.133415, , , , , , ,, , , , , , , 
20,35, LR, KNN,1638.87384,736.6164219,1351.929239,591.0763672,4,10,4,44.9603624,46.43261608,,,,1351.929239,,1638.87384,1715.798856,,1638.87384,,-286.9446014,1351.929239,, LR,OLD,,,,1638.87384, , , , , , ,, , , , , , , 
20,36, KNN, KNN,1181.236893,625.4325244,1019.230461,469.5823242,4,6,4,44.90950226,46.3800905,,,,1019.230461,,1181.236893,1138.122653,,1138.122653,,-118.8921913,1019.230461,,WA,OLD,,,, , , , , , ,1138.122653,, , , , , , , 
20,37, KNN, KNN,1009.6563,422.6276549,1084.620228,563.2238932,0,0,0,44.97175141,46.44067797,,,,1084.620228,,1009.6563,1395.802921,,1009.6563,,74.96392842,1009.6563,, KNN, KNN,,,, ,1009.6563, , , , , ,, ,1009.6563, , , , , 
20,38, KNN, KNN,1317.041734,515.5438546,1083.480441,486.4787109,2,2,2,44.92099323,46.38826185,,,,1083.480441,,1317.041734,1513.115094,,1317.041734,,-233.5612929,1083.480441,, KNN,OLD,,,, ,1317.041734, , , , , ,, , , , , , , 
20,39, KNN, KNN,1568.957107,695.3960496,1493.599411,602.391276,2,2,2,44.87034949,46.33596392,,,,1493.599411,,1568.957107,1339.272589,,1339.272589,,154.3268222,1339.272589,,WA,WA,,,, , , , , , ,1339.272589,, , , , , , ,1339.272589
20,40, KNN, KNN,1617.31388,705.5924123,1327.420707,602.5508464,4,4,4,44.81981982,46.28378378,,,,1327.420707,,1617.31388,1404.527932,,1404.527932,,-77.10722505,1327.420707,,WA,OLD,,,, , , , , , ,1404.527932,, , , , , , , 
20,41, KNN, KNN,1207.733645,590.8251247,1153.923105,567.4419922,1,1,1,44.76940382,46.23172103,,,,1153.923105,,1207.733645,1233.73549,,1207.733645,,-53.81053923,1153.923105,, KNN,OLD,,,, ,1207.733645, , , , , ,, , , , , , , 
20,42, KNN, KNN,1590.972241,591.8491314,1465.948885,530.6673177,4,3,1,44.71910112,46.17977528,,,,1465.948885,,1590.972241,1622.42332,,1590.972241,,-125.023356,1465.948885,, KNN,OLD,,,, ,1590.972241, , , , , ,, , , , , , , 
20,43, KNN, NN,1373.506713,588.8921126,1215.653108,568.5251302,4,1,1,44.66891134,46.12794613,,,,1215.653108,,1373.506713,1398.076573,,1373.506713,,-157.8536047,1215.653108,, KNN,OLD,,,, ,1373.506713, , , , , ,, , , , , , , 
20,44, LR, KNN,835.8545971,377.7408305,497.4557669,346.7183919,3,2,1,44.61883408,46.07623318,,,,497.4557669,,835.8545971,982.223938,,835.8545971,,-338.3988302,497.4557669,, LR,OLD,,,,835.8545971, , , , , , ,, , , , , , , 
20,45, LR, SVR,632.8372504,233.4637357,547.2762557,266.6761068,1,0,0,44.56886898,46.13661814,,,,547.2762557,,632.8372504,835.0488872,,632.8372504,,-85.56099475,547.2762557,, LR,OLD,,,,632.8372504, , , , , , ,, , , , , , , 
20,46, LR, KNN,504.2277465,213.4668423,509.5436847,183.6509277,0,1,0,44.63087248,46.08501119,,,,509.5436847,,504.2277465,762.6532633,,504.2277465,,5.315938244,504.2277465,, LR, LR,,,,504.2277465, , , , , , ,,504.2277465, , , , , , 
20,47, LR, KNN,391.8664547,155.9251331,315.6209224,139.3255859,2,1,1,44.58100559,46.03351955,,,,315.6209224,,391.8664547,400.9095802,,391.8664547,,-76.24553233,315.6209224,, LR,OLD,,,,391.8664547, , , , , , ,, , , , , , , 
20,48, LR, LR,502.7945981,230.0071299,390.3586385,196.8865885,4,8,4,44.53125,45.98214286,,,,390.3586385,,502.7945981,427.9643182,,427.9643182,,-37.60567965,390.3586385,,WA,OLD,,,, , , , , , ,427.9643182,, , , , , , , 
20,49, LR, LR,565.0239659,245.0717485,645.661134,257.1391276,0,0,0,44.59308807,46.04236343,,,,645.661134,,565.0239659,511.5740416,,511.5740416,,134.0870925,511.5740416,,WA,WA,,,, , , , , , ,511.5740416,, , , , , , ,511.5740416
20,50, LR, LR,340.3288007,179.7268916,303.4059574,149.1741862,1,4,1,44.54342984,45.99109131,,,,303.4059574,,340.3288007,381.8824645,,340.3288007,,-36.92284326,303.4059574,, LR,OLD,,,,340.3288007, , , , , , ,, , , , , , , 
20,51, KNN, KNN,323.7629462,142.2799381,293.0210885,135.12736,3,1,1,44.49388209,45.93993326,,,,293.0210885,,323.7629462,374.9125231,,323.7629462,,-30.74185761,293.0210885,, KNN,OLD,,,, ,323.7629462, , , , , ,, , , , , , , 
20,52, LR, LR,620.9068872,235.2079516,527.0892081,195.8438151,3,5,3,44.44444444,45.88888889,,,,527.0892081,,620.9068872,684.1066425,,620.9068872,,-93.81767902,527.0892081,, LR,OLD,,,,620.9068872, , , , , , ,, , , , , , , 
20,53, LR, LR,669.8773214,361.8259187,562.9635867,259.3565755,2,6,1,44.39511654,45.83795782,,,,562.9635867,,669.8773214,951.3158754,,669.8773214,,-106.9137347,562.9635867,, LR,OLD,,,,669.8773214, , , , , , ,, , , , , , , 
20,54, LR, LR,929.7392346,346.1530033,632.4555953,213.8244303,8,7,6,44.345898,45.78713969,,,,632.4555953,,929.7392346,811.4435549,,811.4435549,,-178.9879597,632.4555953,,WA,OLD,,,, , , , , , ,811.4435549,, , , , , , , 
20,55, LR, LR,919.8503579,349.3510608,664.1980879,229.7043294,2,3,2,44.29678848,45.73643411,,,,664.1980879,,919.8503579,1146.822754,,919.8503579,,-255.65227,664.1980879,, LR,OLD,,,,919.8503579, , , , , , ,, , , , , , , 
20,56, LR, KNN,841.3326768,311.6500813,650.180539,212.5791178,2,2,2,44.24778761,45.68584071,,,,650.180539,,841.3326768,691.0493165,,691.0493165,,-40.86877751,650.180539,,WA,OLD,,,, , , , , , ,691.0493165,, , , , , , , 
