Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw,OLD BEST,, New Model Best MAE Value,WA,,NEW BEST,,DIFF,,,,,,,,
36,54,163.6499349,119.8214518,167.6847168,141.1390137,182.9980632,135.1598633,148.9291504,154.9117839,114.9260417,125.7983561,162.7624674,112.1755046,187.064209,180.2182943,103.8960856,144.7434082,121.4684245,106.9104329,162.3835286,99.97432454,121.4908936,167.065153,162.2065755,96.25955404,96.25955404,,136.219661,145.8731179,,136.219661,,-39.96010692,,,,,,,,
36,55,99.18602702,92.13212891,139.1280762,97.50448405,150.9413737,77.96862793,83.07827148,155.6056152,87.6712972,134.8570231,98.98837891,87.58346354,139.6722656,102.0198812,102.2883789,122.5066488,93.08769531,141.7736328,105.0433757,98.90595703,52.24425863,131.8355469,100.0056803,91.51947428,52.24425863,,92.51494988,90.54736328,,90.54736328,,-38.30310465,,,,,,,,
36,56,89.42661133,118.2710775,115.9129313,171.0881836,176.3273438,95.58809408,118.884318,182.0842285,102.8338704,124.4495605,95.74905599,84.18230794,127.2583252,150.5973796,118.7453288,142.6273926,123.5943115,104.3511149,94.50349935,99.11971029,75.72077637,126.9779704,139.7739583,117.8254801,75.72077637,,102.2811043,121.681543,,102.2811043,,-26.56032795,,,,,,,,
36,57,148.3027181,141.691862,181.0047363,216.9878092,135.9249674,155.4341146,139.7299316,219.820752,119.7025065,139.3056641,143.4654134,111.7469238,159.111377,205.3680339,116.4674886,195.9834635,125.1049805,132.7988607,143.8878743,146.7578125,116.6893636,166.2425944,187.4882324,119.3558594,111.7469238,,127.1579725,141.9260929,,127.1579725,,-15.41104867,,,,,,,,
36,58,113.6859782,140.42111,173.634554,133.5843506,134.5433431,135.8280762,130.5927653,208.0116699,91.69075521,168.8234863,114.7362712,153.7083008,147.3939128,124.8906657,155.4069824,232.7932292,75.98449707,139.7643066,147.057373,119.8224121,158.7996257,177.3668457,160.5210286,171.8405762,75.98449707,,82.80711286,116.4236309,,82.80711286,,-6.822615791,,,,,,,,
36,59,120.3901693,139.1090495,197.737207,161.7480957,121.0087402,125.2569906,161.5068034,187.5279297,140.2356608,149.6366211,103.3039144,143.358252,166.3830404,157.8660156,137.4526693,202.2339193,124.9084473,152.1600586,146.8764974,127.3290365,150.3936035,198.7720215,184.5031576,168.1064128,103.3039144,,76.88132064,127.770752,,76.88132064,,26.42259375,,,,,,,,
36,60,60.52801107,68.23098551,86.93649902,68.51993001,74.30408529,88.79930013,76.03930664,121.0974528,100.5791992,99.89179688,80.64339193,122.0889404,100.8923421,118.5012533,103.2122233,132.6424805,91.78366699,104.1289469,88.38660482,101.5172933,107.348291,90.02278646,105.0367188,102.7738118,60.52801107,,71.24401549,67.62411665,,67.62411665,,-7.096105587,,,,,,,,
36,61,65.9527832,65.69740397,89.16884766,68.92958171,67.71324463,77.10786947,60.7381958,141.4692708,53.3181722,59.74471842,129.0303711,89.75637207,103.7131836,108.0473307,87.54965007,87.85878906,43.22677409,79.18684082,69.63924154,59.71964518,95.25814616,95.84479167,91.41557617,66.16908366,43.22677409,,63.31142148,65.25675612,,63.31142148,,-20.0846474,,,,,,,,
36,62,70.72708333,64.55695801,99.78538411,98.50302734,51.26772054,95.46191406,79.43354492,155.6854818,78.87235514,88.20720215,124.1164225,56.49306234,123.2595296,127.6510742,70.61447754,112.621639,60.9801473,77.02970378,80.41647135,50.13858236,70.52124837,119.6891927,112.6422933,67.47389323,50.13858236,,53.26362681,69.64489532,,53.26362681,,-3.125044451,,,,,,,,
36,63,66.52526449,37.69406331,75.92738444,125.5961426,26.4692159,91.99178874,101.2077555,154.5961914,81.27587891,110.3917236,160.4887044,37.65922038,125.6022054,166.8448568,50.39640299,128.5284831,68.60127767,92.0376709,107.3937093,56.8375,35.82256266,110.5628337,127.6757894,46.19195557,26.4692159,,19.55711002,81.84426444,,19.55711002,,6.912105882,,,,,,,,
36,64,119.4614502,48.08778076,105.3917236,142.1861816,103.7064453,130.158431,134.8186361,177.4858398,106.5895508,131.61521,208.1255371,52.31282552,164.1005534,224.5821615,67.48421631,153.6119466,89.36508789,121.8764648,134.4363607,85.58813477,28.49975382,123.4606201,154.2972005,71.73290202,28.49975382,,3.06465898,115.8615975,,3.06465898,,25.43509484,,,,,,,,
36,65,160.5955729,72.69227702,145.1411621,157.2764648,147.5601888,148.2683431,141.1303548,144.1320313,132.5164469,140.0928385,180.7629232,73.70438639,168.5583984,207.319987,133.6056234,106.4954183,103.1125,115.2527751,112.4146077,101.1407227,63.48286133,132.3309733,162.8010417,127.8356201,63.48286133,,9.438954586,132.2390137,,9.438954586,,54.04390674,,,,,,,,
37,2,164.4056966,177.3091146,142.479541,225.0030924,101.3156087,163.6839681,152.1496908,189.7459473,136.4463949,168.0983398,93.37998047,126.6701172,118.7214437,223.6439128,99.45066732,172.6575358,118.2140381,177.6025065,103.5605225,102.7650146,117.6085449,102.3234619,215.5713704,86.40810547,86.40810547,,0.080354525,149.5845378,,0.080354525,,86.32775094,,,,,,,,
37,3,108.377946,128.2695475,142.3338542,204.6742676,101.8910238,179.6913411,166.1041504,103.7521647,132.5001058,159.4592122,47.30473226,104.299113,106.7917562,182.9733398,92.89041341,89.4146403,104.5117594,154.7010579,40.1019694,75.93440755,108.6708659,75.08164876,144.0173828,83.10025228,40.1019694,,1.903613852,121.1995036,,1.903613852,,38.19835555,,,,,,,,
37,4,72.62827148,134.8085286,123.4714437,180.5202148,81.78755697,133.316569,115.2785807,97.89010417,91.62627767,74.61713053,61.59795736,109.2831543,102.0079997,132.1910645,91.56852214,93.54978027,80.6825765,63.95463053,32.32660116,42.65459798,98.33736165,70.88155924,122.792749,86.59294434,32.32660116,,7.332518885,94.6544515,,7.332518885,,24.99408227,,,,,,,,
37,5,77.69881185,142.193278,84.33248698,171.1782878,68.87569987,118.1384847,87.7516276,86.16952311,68.95534668,70.18994954,67.08375244,166.960319,90.44571126,185.3414876,148.8709798,79.12244466,44.61407878,61.44552816,41.26858317,49.39385986,112.3632568,87.56697591,153.7810872,139.811084,41.26858317,,24.75479068,99.46972656,,24.75479068,,16.51379249,,,,,,,,
37,6,134.9412028,127.4889323,184.5562174,192.6028809,165.9536784,118.5551025,113.2686686,128.2126709,109.3498942,80.28526204,96.0204834,75.52602539,95.33195801,118.8984294,135.9871582,106.5224284,104.4203288,95.99819336,102.3004313,91.2324707,81.94155273,87.69476725,113.5865316,115.6652588,75.52602539,,97.44984881,105.6084961,,97.44984881,,-21.92382342,,,,,,,,
37,7,186.6966471,259.304834,244.5865072,204.8069336,224.4668783,206.9402507,177.8984538,254.6675293,173.4517253,203.4123047,112.9326335,144.2642253,166.7942057,174.471696,162.4483236,263.9334798,183.9791829,210.2144857,154.1839518,182.2073079,183.2349284,162.0312174,161.0064453,163.1253906,112.9326335,,213.3726536,171.3520671,,171.3520671,,-58.41943359,,,,,,,,
37,8,199.5035645,216.280778,290.1717122,194.2348145,260.18514,187.0968587,187.5387695,163.7738444,147.992806,182.0407715,154.472168,154.0609375,168.6949056,138.1858236,248.3153809,222.0973633,219.8249186,178.0103678,179.2300944,171.8171712,189.839388,217.8061849,154.4249674,256.9913737,138.1858236,,178.0990777,179.2486465,,178.0990777,,-39.91325412,,,,,,,,
37,9,154.4888835,106.2420329,145.8296224,123.8659587,187.0240072,104.497876,36.49818929,152.5093587,69.62873535,140.1515137,65.47375895,72.534139,57.99493815,49.14408773,77.84593099,129.0503988,93.23416341,114.8331299,98.93805339,174.4011556,86.08138835,74.53757324,59.47727865,99.96650391,36.49818929,,29.55644723,98.2325161,,29.55644723,,6.941742056,,,,,,,,
37,10,43.84586182,42.48264974,34.34122314,44.67810872,24.55956828,69.43724772,86.19018555,119.0374023,84.64535319,75.4498291,135.9016846,94.69162598,68.47780762,98.11778158,86.70361328,85.66962077,84.45078939,79.89924316,119.6672119,96.34443359,97.3878418,76.57287598,64.2641154,98.05511068,24.55956828,,20.50138842,94.20684679,,20.50138842,,4.058179859,,,,,,,,
37,11,28.3881368,25.91313477,51.66341146,45.87059733,34.94615479,103.397998,37.07232666,40.16258952,44.48025716,75.57312826,65.22953288,42.03034261,45.27217611,63.02656657,40.35448405,27.57323608,43.20125732,47.38345947,56.34533691,35.69807943,38.33126221,44.45056152,41.34933675,47.89362793,25.91313477,,22.02082431,63.32513428,,22.02082431,,3.892310459,,,,,,,,
37,12,43.33599447,54.25823161,46.50743001,75.50300293,26.08801676,23.80365397,44.14614258,51.23399658,46.1185791,71.64101563,58.1659139,48.99070231,50.92958577,52.03487956,27.36768188,45.79405111,30.37367554,56.99788005,33.06548462,53.65792236,30.27216187,48.23394368,46.11131592,29.73741862,23.80365397,,60.47011479,59.6226702,,59.6226702,,-35.81901623,,,,,,,,
37,13,100.8549479,107.4171305,88.94510905,94.72757161,106.1011556,83.56436361,112.4729329,145.9149089,79.47234701,184.6790853,80.10655924,107.4749349,92.74335124,119.4644124,109.443571,113.4477946,103.8958008,137.9320313,100.677124,101.664738,127.3159831,97.03958333,129.7202637,105.3927327,79.47234701,,91.127704,131.8801958,,91.127704,,-11.65535699,,,,,,,,
37,14,106.0436605,106.4597575,126.3692057,110.6356445,136.01486,98.03220215,233.9223796,152.435498,98.13548991,165.0729818,177.2958496,182.2602214,113.1318522,167.0275879,152.5176432,171.6568359,182.5439616,153.740625,225.7918132,153.1537272,262.1228516,129.0221273,151.2548665,151.7614095,98.03220215,,82.74260568,140.129474,,82.74260568,,15.28959647,,,,,,,,
37,15,173.2482096,175.9274414,179.3696452,172.7935547,160.1883301,146.4914388,256.879248,206.2545085,235.6261882,206.034554,263.9792806,190.6914063,165.9987467,80.53995768,186.6594727,220.2966634,246.8781901,216.3825033,345.0861003,318.651237,159.9972493,178.4726074,122.0972087,248.6081217,80.53995768,,76.87480882,202.1627119,,76.87480882,,3.665148863,,,,,,,,
37,16,175.7654297,111.8229655,208.1179525,182.2548177,145.2995443,153.9952637,184.6263835,145.2617513,234.5296549,157.2211914,116.7920166,182.7317708,210.7574219,153.3426921,189.9193034,138.8630534,184.3365885,150.1260742,149.6536947,241.1741374,185.507373,246.921875,173.5125977,187.1583984,111.8229655,,113.570249,175.1577539,,113.570249,,-1.747283496,,,,,,,,
37,17,147.8221842,252.750179,133.580013,205.0504395,166.2937988,151.8561035,141.7748535,194.5918294,213.6336589,199.5522135,120.5030111,185.9166992,133.077124,262.4902995,170.7063477,222.6083984,173.7924805,180.962207,122.8709798,147.8664714,183.2991862,167.7371582,291.0841146,172.94764,120.5030111,,117.5248218,161.6360051,,117.5248218,,2.978189314,,,,,,,,
37,18,185.0537435,240.451888,162.2931315,192.6764974,166.2335449,157.095752,136.5740234,223.3360026,163.9229004,165.513151,162.3757975,217.3075195,153.527832,299.7514648,143.0538086,252.0652344,182.7626302,181.0400879,185.7847982,237.1988118,239.5329427,144.3118327,256.1907389,127.5897868,127.5897868,,147.9058016,158.0958231,,147.9058016,,-20.31601484,,,,,,,,
37,19,307.3392904,215.0529948,336.5354492,201.4588216,287.2354167,251.398584,269.8174154,300.4496419,333.8517904,322.8193034,260.0877767,236.9374186,304.9696289,315.5001953,301.1028646,264.4751465,309.801888,287.4251628,288.2112956,338.6781576,203.4133138,275.3793945,229.6112142,243.0436686,201.4588216,,286.0135267,282.4861683,,282.4861683,,-81.02734671,,,,,,,,
37,20,254.3985352,143.1425781,303.4355143,179.527832,262.8833333,138.026888,195.9450358,294.2698568,236.2489746,294.5043294,202.0819987,192.6438965,289.6963542,255.6190267,257.3143066,222.8199056,201.3581055,236.4495605,225.5930176,284.3813802,218.9664063,250.7101888,171.2944336,225.8539388,138.026888,,186.5854127,181.5958715,,181.5958715,,-43.56898348,,,,,,,,
37,21,198.847054,191.5197917,214.8052409,295.1682943,213.2077474,190.1611003,203.6439941,169.4698568,257.2658854,228.9157552,224.1043132,157.6380208,244.2234212,295.1281901,271.848763,240.7460124,209.0689128,208.9053711,248.6421224,187.7408854,190.1544271,246.5615234,300.9398438,235.8321452,157.6380208,,162.9591997,142.2147941,,142.2147941,,15.42322674,,,,,,,,
37,22,209.8828125,249.6563802,228.156543,386.5164714,137.5984375,194.5913737,208.9947917,171.8630371,193.0467448,207.4823242,171.2967611,229.829069,250.1831217,406.6599609,262.1062826,195.2008301,255.9621582,214.8378092,227.1291341,213.3567708,186.7379883,247.4723307,424.8323568,246.2751628,137.5984375,,139.1504768,218.664818,,139.1504768,,-1.552039295,,,,,,,,
37,23,172.8109375,189.6518066,165.1311849,158.3439128,156.4224935,160.4814128,183.370638,137.4330078,183.6941406,173.6830404,171.9525879,214.2726888,217.3987142,233.8151367,194.3927734,164.3076009,209.3345215,176.660612,244.5046712,198.4838542,164.7300781,202.5602376,255.705599,197.9552083,137.4330078,,94.42986052,218.1027948,,94.42986052,,43.00314729,,,,,,,,
37,24,406.3751953,301.0021159,461.3847331,441.6823242,437.0635417,274.703125,299.6495768,159.1714518,353.1432617,394.2317708,240.0923828,371.9839193,451.3353841,465.2545247,384.1232422,283.2384115,335.6402018,393.5939779,332.5568685,412.9564128,371.7678711,447.9404622,439.5822917,387.8270833,159.1714518,,262.4956069,510.7150657,,262.4956069,,-103.3241551,,,,,,,,
37,25,201.3406901,226.8961263,310.2386719,248.0484701,203.8000651,224.3245443,255.2818359,146.3467936,267.203776,217.5425781,155.6727051,157.0828776,228.5434896,249.3766602,206.8555176,191.2361003,203.7763021,246.6423014,236.6874349,241.8883301,217.1086589,245.5361328,265.1134115,240.4794759,146.3467936,,192.2810916,282.5985076,,192.2810916,,-45.93429797,,,,,,,,
37,26,148.4396159,89.50661621,91.51386719,75.49977214,244.0636882,97.94418945,111.1835693,111.0079753,108.2712646,301.3867839,58.52566325,98.84092611,190.4452799,97.0929362,274.8943359,261.2346029,106.1812337,270.3443034,83.76812337,172.0418294,82.51974284,291.8174805,119.3165446,305.6042318,58.52566325,,55.86455187,186.5025057,,55.86455187,,2.661111377,,,,,,,,
37,27,123.9778158,77.02956543,56.17346191,68.53591309,214.7595215,51.23830973,66.91019694,66.9362793,81.95599772,153.7063477,29.42618815,82.39920247,45.98974609,69.00966797,91.38457845,137.499056,75.61736654,165.1068685,50.12463379,144.8861328,81.58995768,28.60496419,91.06308594,92.37677409,28.60496419,,21.13703909,94.82577079,,21.13703909,,7.467925098,,,,,,,,
37,28,52.47305501,59.35307617,94.72538249,55.45464681,82.04640299,29.86220907,39.43481445,47.1031901,40.5758016,70.61998698,25.02634277,55.47438965,45.09012451,68.09545085,56.38111979,60.67388509,61.83894857,85.74176432,44.69974772,97.63258464,56.10244954,67.04702962,77.53115234,60.76830648,25.02634277,,28.57004046,64.64697785,,28.57004046,,-3.543697691,,,,,,,,
37,29,40.73798014,80.61092122,36.1776123,61.94998372,39.38009847,30.47087199,20.29246216,28.84769287,26.46871948,51.41223145,19.52720744,62.01632894,25.14296265,73.9537679,24.01938883,21.3409139,41.41547445,56.38020426,21.46319173,85.03873698,62.12629395,31.51300863,68.43143717,24.01960246,19.52720744,,18.67906364,38.42429528,,18.67906364,,0.848143794,,,,,,,,
37,30,31.04746501,75.53080241,17.71984253,48.24580892,40.00893555,31.57429606,14.32617493,32.84296265,22.43179525,20.82272339,23.85106608,50.79114583,15.05013428,42.67841797,12.73526204,28.40027059,17.21354574,18.88225505,16.04387309,61.46378581,54.52550049,14.70224406,40.16140951,11.96809082,11.96809082,,12.0602677,26.94700536,,12.0602677,,-0.092176877,,,,,,,,
37,31,35.32674154,53.38817952,23.32726644,51.00104167,37.09868978,28.04388631,14.95808411,25.89585571,18.07056274,25.17143351,22.26296387,24.50577596,17.5746582,42.26195068,16.80756632,21.41104329,15.74462077,15.80220337,17.31755575,26.0267985,25.2531779,16.44401754,23.39983724,16.16516317,14.95808411,,15.23206042,23.83262578,,15.23206042,,-0.27397631,,,,,,,,
37,32,62.62923177,61.1083903,61.52930908,74.56066081,52.39098307,54.29090983,43.81162109,44.0247762,45.64165039,48.11987712,56.490389,50.74567057,49.67700195,70.94284668,51.47384033,47.50147705,45.23212891,45.64090576,53.64789632,49.23083496,53.00856527,46.59950765,54.43059082,49.06911214,43.81162109,,44.74837743,55.40717773,,44.74837743,,-0.936756339,,,,,,,,
37,33,41.85565592,44.92164307,35.19306234,44.39403483,46.38449707,41.14342448,25.64741007,37.12727865,34.24528809,27.30351359,48.41306966,36.8747111,35.17697347,65.1043457,29.53605754,29.69252523,27.10391642,26.18094076,33.72742513,29.33685099,30.13103434,27.51596476,34.97899577,27.97249959,25.64741007,,25.38303816,35.75012885,,25.38303816,,0.264371912,,,,,,,,
37,34,19.46927083,15.22384644,14.74199829,22.57836914,15.07513428,12.86580098,9.178121948,11.48654887,20.25603231,9.170395915,15.80251465,15.54249166,13.23503011,41.11424561,5.983784485,9.126681519,10.13872986,8.177486165,8.153478495,9.758662923,9.479601034,9.201877848,14.73187866,7.010246277,5.983784485,,7.153859983,13.6038208,,7.153859983,,-1.170075498,,,,,,,,
37,35,34.49737142,26.08942261,24.35736694,30.08745524,23.33146362,14.33463745,15.08290609,6.572370911,19.93433431,16.34039103,14.53093669,15.09832662,18.42395223,34.87246501,9.823908488,13.1671224,12.34747213,16.50199788,11.72618205,24.06541138,11.53210653,18.1681193,17.30062052,10.45675659,6.572370911,,4.641856995,18.05996436,,4.641856995,,1.930513916,,,,,,,,
37,36,27.23237305,24.96772257,15.70977987,27.41182251,22.27191569,17.78723755,13.84088643,6.572185262,19.63291423,11.46590983,8.423210144,21.63874919,12.54262492,25.70725708,11.38459981,23.15730794,9.428712972,9.440308634,17.41008504,18.69270223,15.8162384,11.84621073,18.41208496,11.50509135,6.572185262,,6.491172951,20.75042595,,6.491172951,,0.081012311,,,,,,,,
37,37,40.00494385,37.28482259,35.38435465,37.43025716,39.41907552,34.88283691,33.51427816,18.50517171,33.19613037,29.51235962,21.67624308,30.88777669,31.94303792,29.86459554,29.06396484,43.16812337,30.59380697,37.42007243,40.45867106,37.95517578,26.56705526,34.09173787,32.39741414,29.34023031,18.50517171,,25.77461631,41.33085666,,25.77461631,,-7.269444596,,,,,,,,
37,38,69.20877279,67.63280843,52.03294678,54.61632894,85.3868571,44.47523193,46.81812744,23.54170939,63.41600342,54.48659668,30.9247111,66.73527832,48.3930013,44.26921794,43.23215332,43.58525798,58.43721517,62.79538981,53.10344238,70.24906413,60.04961344,55.01902262,57.35706787,42.98156331,23.54170939,,65.25351439,78.78690279,,65.25351439,,-41.711805,,,,,,,,
37,39,84.35675456,72.49431152,74.41893717,116.8572835,104.2687337,51.41705729,56.84526367,26.20533244,83.74076335,76.36403809,11.90054626,82.50817871,75.12674967,93.15019531,51.88905843,64.54420166,73.36689453,80.60839844,49.99666341,95.61993815,71.98372396,85.56392415,87.25699056,55.57687581,11.90054626,,68.47524642,89.96289063,,68.47524642,,-56.57470016,,,,,,,,
37,40,125.7794678,101.9588053,71.04513346,164.622819,100.5217529,93.65728353,93.30435384,9.968986003,122.6992839,84.36085612,16.15004679,91.16743978,54.32734375,162.7367025,44.28588867,53.96837158,103.1672526,74.42118327,59.16523438,83.62871908,114.7108398,48.07507731,158.8019368,45.36490885,9.968986003,,51.07310197,89.27392578,,51.07310197,,-41.10411597,,,,,,,,
37,41,112.0272054,131.4263753,107.2547282,184.7760417,93.32058105,125.4637858,115.0773519,36.28246663,158.5619792,119.9425049,52.97291667,125.6337077,95.62542318,210.1704753,46.00342204,73.70259603,147.5179199,108.0928467,76.45675456,49.5565389,129.543042,84.47664388,203.0916992,53.21307373,36.28246663,,52.78457244,112.8521335,,52.78457244,,-16.5021058,,,,,,,,
37,42,97.69705404,80.35276693,76.54073079,36.8589681,133.9133138,156.4400716,144.6763184,26.68303223,137.8578451,73.85344238,88.3242513,115.4741618,92.82094727,80.58172201,96.93927409,68.83783366,191.9108561,74.67623698,114.0588542,53.22632243,113.2985514,82.5654541,77.21379395,103.8924154,26.68303223,,33.02311477,101.8743298,,33.02311477,,-6.340082543,,,,,,,,
37,43,66.36151123,81.73203125,87.55979004,69.27510579,114.6698324,50.72148438,51.60211589,14.24428507,100.1982992,48.73061523,106.532959,65.76501058,93.80574544,59.89366455,91.90016276,34.34486084,94.69388021,51.08777669,142.0436523,48.00258382,61.69794108,81.88380534,53.31549886,93.72108561,14.24428507,,61.3571528,64.56271063,,61.3571528,,-47.11286772,,,,,,,,
37,44,85.53443197,149.1348145,91.1380127,128.4204427,267.1798828,119.2361572,90.59818522,22.92913005,139.3947266,67.29737142,43.94713542,193.209847,104.807902,95.97728678,217.6756348,87.63572591,115.7225342,78.83748372,167.1991699,76.93391113,188.4015625,101.5152669,92.33209635,189.6216309,22.92913005,,114.4199504,106.5770077,,106.5770077,,-83.6478777,,,,,,,,
37,45,108.4024251,78.8757487,83.06845703,121.2277995,116.9667236,95.98585612,107.4651367,11.59405314,109.6638021,97.49729818,20.48883464,151.8258301,127.7621826,121.4282064,157.6576497,78.73466797,79.29711914,83.97670898,130.4665853,130.0523926,117.2690918,101.7905599,57.82784424,178.1709961,11.59405314,,65.80192285,64.236363,,64.236363,,-52.64230986,,,,,,,,
37,46,133.8376139,164.7438639,152.1646484,186.634668,183.0583333,228.1210775,79.00992839,23.05510864,82.71940918,120.5062419,14.68979085,96.67080078,132.6287516,95.38491211,79.45368652,68.53995768,94.09628906,117.8014648,132.3913086,144.8934082,104.9505534,194.0137533,52.87336833,48.97272949,14.68979085,,70.92114613,109.4308305,,70.92114613,,-56.23135528,,,,,,,,
37,47,153.0198893,47.77241618,146.0403158,62.76101481,57.00441081,109.6943115,104.4355794,13.04285685,75.77277832,75.38566895,10.87626241,51.21712646,120.1722493,73.50053711,66.26622721,127.2051676,59.28301188,78.42021484,114.4690755,43.43409424,44.30841878,125.6809163,33.87324219,56.17965495,10.87626241,,39.45087125,56.05834961,,39.45087125,,-28.57460884,,,,,,,,
37,48,74.81891276,52.29504395,135.6294922,52.44350179,47.77049561,67.81295166,41.42648112,4.939965312,92.17980957,72.33596191,12.62564087,48.24032796,73.09570313,43.00712891,47.27497559,47.37589925,78.47386068,83.14496257,57.40641276,60.56443685,39.28892822,52.16363118,29.09359131,48.26710612,4.939965312,,27.86744483,73.1266313,,27.86744483,,-22.92747952,,,,,,,,
37,49,111.7766683,75.0831543,140.0710612,88.79455566,59.75849609,68.45669759,42.41864827,59.29478353,72.40078939,96.20396322,20.87411702,66.72713623,75.55844727,65.37724202,52.99273682,78.31096191,46.84166667,93.76046549,40.30389404,106.4212809,44.19868164,60.65974121,32.93534749,54.15407715,20.87411702,,29.88026419,80.90610139,,29.88026419,,-9.006147167,,,,,,,,
37,50,181.97264,168.5124674,106.7456706,166.8527181,151.1807943,127.0589111,132.242627,106.2060954,124.3146729,88.87451986,86.39590658,156.4813965,83.35226237,169.3377604,85.97637533,120.7740885,97.55442708,130.2853841,136.7884928,149.1393717,140.1343913,69.06123047,160.5164388,84.3796875,69.06123047,,32.23843443,123.8361098,,32.23843443,,36.82279604,,,,,,,,
37,51,48.4865153,77.52202148,42.12976888,61.10792643,72.13719889,51.1031901,56.45653483,48.10546061,36.37572428,45.63434652,53.54998779,78.56914876,39.12286784,75.69581706,32.93952026,70.83611654,43.45450439,99.0045166,69.20760091,75.97998047,79.99676107,61.09353027,75.24249674,31.70264486,31.70264486,,25.06377311,57.18130818,,25.06377311,,6.638871746,,,,,,,,
37,52,34.83340658,54.40453288,45.06669515,52.46547852,51.28502197,51.77399495,34.53606364,44.53706055,31.55154215,56.55909831,20.66837158,35.54225667,30.86373901,23.97475586,23.86641642,57.97469889,34.18751628,72.81830241,19.35297445,46.00617676,40.46705322,35.28806152,39.92916667,24.83957113,19.35297445,,25.70424919,46.56031335,,25.70424919,,-6.351274744,,,,,,,,
37,53,82.6607015,71.38870443,39.26227214,47.64077962,71.04938151,46.36153564,51.33294678,101.3084961,62.3750651,111.3099691,53.7206543,64.44819336,39.83554281,66.3549235,51.42911784,93.64204915,65.98755697,109.7109294,60.0451945,88.79373372,54.45524089,37.03467204,63.89998779,51.08349202,37.03467204,,48.57418698,51.71240234,,48.57418698,,-11.53951495,,,,,,,,
37,54,146.6443522,122.0853841,125.7213216,115.085555,147.4747233,88.39418945,86.63096517,145.1321289,130.2823079,121.4350342,127.056071,122.3546143,76.3646403,118.1822428,122.8347168,114.8368652,140.8489583,129.7812907,125.0817139,162.0812988,106.4336507,83.58256022,83.22880046,123.3415527,76.3646403,,103.1384774,110.4581111,,103.1384774,,-26.77383705,,,,,,,,
37,55,130.4822103,112.9887126,129.8958822,136.5357422,150.8300293,129.5977051,139.7825521,128.5390869,124.7286051,151.5692383,112.0540853,118.7231771,161.3789388,112.6777507,117.4518229,121.2845622,127.8962565,143.0812988,111.5562581,156.951709,119.1270996,171.0174154,141.9953776,117.6151449,111.5562581,,81.38658831,137.7094152,,81.38658831,,30.16966983,,,,,,,,
37,56,134.257959,127.7109782,144.4861165,153.5302083,148.0986003,135.7799561,135.8728923,141.9851074,125.6664063,139.0478678,132.4993327,117.6223551,131.4827393,126.9005941,158.9454427,157.1845215,133.2430501,143.6549479,144.0689453,127.6103841,137.9715983,148.9645996,142.7350586,152.9367025,117.6223551,,166.3844495,138.7194872,,138.7194872,,-21.09713207,,,,,,,,
37,57,136.986556,162.7313151,189.8314453,197.1891764,180.6050944,151.9224935,141.5488932,111.0314697,179.1666992,180.0993001,118.4365723,180.9650553,153.2900553,162.2590169,219.4055827,156.1066895,176.700765,176.0702474,160.4079427,134.4329997,167.2160645,164.2368978,163.863444,221.4885905,111.0314697,,157.9300464,174.838714,,157.9300464,,-46.89857666,,,,,,,,
37,58,95.06716309,128.8893717,127.2829427,170.5795085,118.9937988,101.6365885,78.30371094,158.672347,124.2976318,112.8679688,110.4201416,104.7446208,83.70672201,130.2265218,121.1017415,156.4388509,97.44759928,126.3742513,104.8832926,102.6430501,106.4969238,90.55496419,127.219043,128.5131104,78.30371094,,79.8835691,118.5844238,,79.8835691,,-1.579858164,,,,,,,,
37,59,148.9351237,119.4629639,150.959554,163.6023926,139.0355794,99.4263916,100.7455404,147.9136068,97.72906901,140.2546387,96.72389323,101.4564046,99.73133952,87.36531576,157.0915853,178.8534017,86.18076986,131.3161214,84.68374837,121.9501465,114.2752035,99.80354818,77.99804688,114.7331217,77.99804688,,54.78904867,116.7936689,,54.78904867,,23.20899821,,,,,,,,
37,60,44.09647217,75.45301107,66.10953776,51.9151001,30.13954671,73.3625651,116.1204102,109.0249837,148.5488118,69.07271322,91.29654134,91.28482259,69.1092041,67.30407308,98.97124023,126.9737142,79.97428385,128.4781006,67.50666097,84.89968262,85.4121582,55.40274251,94.05537923,105.0826497,30.13954671,,46.21614534,71.65938388,,46.21614534,,-16.07659863,,,,,,,,
37,61,39.66360677,42.55089518,88.99463704,43.70626221,55.15948893,53.26918132,60.36054281,115.3392985,80.01024577,61.09406331,83.03602702,83.85957845,67.54315592,56.35700684,62.14447835,90.50314128,62.66234131,69.8226237,73.69559733,55.73481038,93.33505859,87.25401204,57.04464111,78.02635091,39.66360677,,54.90656361,59.03140024,,54.90656361,,-15.24295684,,,,,,,,
