Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,
8,37, KNN, SVR,2393.644981,698.8120902,2039.132038,539.7620768,6,13,6,54.73251029,69.13580247,,,
8,38, LR, SVR,1096.032937,733.926642,1633.598645,478.2569661,0,14,0,54.91803279,68.85245902,,,
8,39, KNN, SVR,1990.436898,750.9489578,1181.976875,487.4020833,6,18,6,54.69387755,68.57142857,,,
8,40, KNN, SVR,2486.523989,827.831535,1172.390606,491.3052083,6,16,6,54.47154472,68.29268293,,,
8,41, RF, SVR,1143.730596,402.2002855,738.9520057,255.5479167,11,10,8,54.25101215,68.01619433,,,
8,42, RF, SVR,1109.183394,357.8928116,630.5738392,272.5740072,14,13,12,54.03225806,67.74193548,,,
8,43, RF, KNN,995.2381865,305.3497293,367.5871212,180.868571,7,10,6,53.81526104,67.46987952,,,
8,44, KNN, KNN,652.4799581,198.1349865,478.9551997,155.7658366,6,3,3,53.6,67.2,,,
8,45, KNN, KNN,766.3107715,156.6271683,295.9574575,98.24766439,13,6,6,53.38645418,66.93227092,,,
8,46, KNN, RF,640.7521007,120.9707216,331.2361947,103.7739014,8,5,5,53.17460317,66.66666667,,,
8,47, KNN, SVR,318.3788838,61.70024615,135.9745993,50.24029134,5,3,3,52.96442688,66.40316206,,,
8,48, KNN, SVR,175.4942432,49.82971781,231.6474602,58.50011393,0,0,0,53.1496063,66.53543307,,,
8,49, KNN, KNN,170.2488458,61.0809497,115.1470934,24.00805868,4,5,4,52.94117647,66.2745098,,,
8,50, KNN, KNN,302.2940953,70.69849139,229.5029593,40.73401286,3,9,3,52.734375,66.015625,,,
8,51, KNN, SVR,218.4320408,32.18639254,110.9724628,20.30560913,13,9,9,52.52918288,65.75875486,,,
8,52, NN, SVR,22.18296261,6.442830865,26.46383883,9.401814779,0,0,0,52.71317829,65.89147287,,,
8,53, KNN, SVR,217.1395451,81.00332103,212.1540812,79.85301921,1,1,1,52.50965251,65.63706564,,,
8,54, NN, SVR,153.8846,36.21447366,362.6409841,89.00906576,0,0,0,52.69230769,65.76923077,,,
8,55, KNN, KNN,221.2421434,64.62955354,180.8262172,60.04416504,1,1,1,52.49042146,65.51724138,,,
8,56, KNN, SVR,133.3245089,53.59239345,143.755855,54.56698405,0,0,0,52.67175573,65.64885496,,,
8,57, NN, SVR,45.38228342,12.11055773,49.39408914,15.92414958,0,0,0,52.85171103,65.77946768,,,
8,58, KNN, KNN,37.84771992,7.463869257,169.1670094,37.28274333,0,0,0,53.03030303,65.90909091,,,
8,59, SVR, SVR,19.33878501,2.791564581,29.25733081,10.49650472,0,0,0,53.20754717,66.03773585,,,
8,60, SVR, SVR,0.229775671,0.229775671,22.57374417,6.17444814,0,0,0,53.38345865,66.16541353,,,
8,61, RF, RF,0,0,2.315654301,0.672225062,0,0,0,53.55805243,66.29213483,,,
8,62, RF, RF,0,0,1.712204258,0.577994982,0,0,0,53.73134328,66.41791045,,,
9,19, RF, RF,0,0,118.8065786,23.18609823,0,0,0,53.90334572,66.54275093,,,
9,20, KNN, KNN,7.645747131,1.018875,202.5368691,46.10498454,0,0,0,54.07407407,66.66666667,,,
9,21, KNN, KNN,3.122070087,0.490583848,205.5326414,51.97699788,0,0,0,54.24354244,66.7896679,,,
9,22, SVR, SVR,1.677272256,0.231923631,132.9657694,36.08263753,0,0,0,54.41176471,66.91176471,,,
9,23, KNN, KNN,2.699132721,0.3585881,146.0332867,41.59165446,0,0,0,54.57875458,67.03296703,,,
9,24, NN, RF,124.7157987,28.63839654,143.7742661,49.81114502,0,0,0,54.74452555,67.15328467,,,
9,25, KNN, KNN,486.498737,145.4752551,412.7517817,144.5364583,2,1,1,54.54545455,66.90909091,,,
9,26, KNN, SVR,1103.290136,365.3105206,970.5641315,359.0660156,1,1,1,54.34782609,66.66666667,,,
9,27, RF, KNN,841.0908651,280.0741101,856.0909998,320.6844076,0,0,0,54.51263538,66.78700361,,,
9,28, RF, SVR,625.8477349,119.9786661,657.631153,188.5917643,0,0,0,54.67625899,66.90647482,,,
9,29, KNN, SVR,152.8207983,34.32015657,245.3840782,80.77076009,0,0,0,54.83870968,67.02508961,,,
9,30, RF, SVR,107.4698435,18.66118429,166.0064444,69.60882975,0,0,0,55,67.14285714,,,
9,31, KNN, KNN,268.0568181,77.0822802,491.409266,177.0578613,0,0,0,55.16014235,67.25978648,,,
9,32, KNN, KNN,485.5875822,170.2171559,320.7376914,151.2800293,2,1,1,54.96453901,67.0212766,,,
9,33, KNN, KNN,482.1809921,176.991019,410.5090133,183.8653971,2,0,0,54.77031802,67.13780919,,,
9,34, LR, LR,1050.887836,449.7927822,850.1052092,332.722168,4,6,4,54.57746479,66.90140845,,,
9,35, KNN, KNN,1370.593616,389.0844861,1264.415596,432.4518555,4,0,0,54.38596491,67.01754386,,,
9,36, KNN, KNN,1761.876434,518.9160621,1422.51266,391.264974,9,9,5,54.1958042,66.78321678,,,
9,37, RF, SVR,2578.071943,680.8591099,2016.801296,483.4261719,11,8,8,54.00696864,66.55052265,,,
9,38, LR, LR,1518.587813,668.3492293,1319.462416,378.7240885,1,6,1,53.81944444,66.31944444,,,
9,39, KNN, KNN,1388.972486,428.6638405,676.5749774,263.7229004,2,4,2,53.63321799,66.0899654,,,
9,40, KNN, SVR,1731.037641,528.882845,1012.546921,370.0810872,5,14,5,53.44827586,65.86206897,,,
9,41, KNN, KNN,994.5340796,371.8164215,792.1701417,301.0127279,5,11,4,53.26460481,65.63573883,,,
9,42, KNN, SVR,1032.418176,330.3946681,637.2649894,195.303776,5,11,4,53.08219178,65.4109589,,,
9,43, LR, LR,651.5782959,276.5035572,669.9166615,230.6730957,0,7,0,53.24232082,65.18771331,,,
9,44, NN, SVR,585.4975874,161.2762638,449.2556956,147.4244466,11,2,2,53.06122449,64.96598639,,,
9,45, LR, SVR,226.3386807,126.6474344,156.52953,46.32568359,2,6,2,52.88135593,64.74576271,,,
9,46, KNN, KNN,706.0439725,187.7635159,245.835387,76.47272949,10,12,9,52.7027027,64.52702703,,,
9,47, KNN, KNN,697.9825158,153.2823027,202.4033617,69.15535482,9,9,8,52.52525253,64.30976431,,,
9,48, KNN, KNN,603.8177422,143.4413423,245.4340882,79.46685384,13,9,6,52.34899329,64.09395973,,,
9,49, KNN, KNN,523.6254003,133.5857715,250.5586558,60.23204346,15,16,14,52.17391304,63.87959866,,,
9,50, LR, KNN,613.0171749,107.5160549,299.0214318,60.14254557,3,7,3,52,63.66666667,,,
9,51, KNN, KNN,672.4152156,103.3116643,119.108319,22.97146403,5,3,3,51.82724252,63.4551495,,,
9,52, KNN, KNN,247.0723448,64.86926248,282.8930304,64.31633708,0,1,0,51.98675497,63.24503311,,,
9,53, KNN, KNN,459.7633294,126.3853889,406.4803808,119.2617513,2,1,1,51.81518152,63.03630363,,,
9,54, NN, SVR,280.3124508,61.28986245,225.2147494,71.14771322,2,0,0,51.64473684,63.15789474,,,
9,55, NN, SVR,44.01934338,12.73784273,141.6345871,54.6575765,0,0,0,51.80327869,63.27868852,,,
9,56, KNN, SVR,115.1672607,45.22826958,113.5279793,54.56685384,1,0,0,51.63398693,63.39869281,,,
9,57, KNN, SVR,236.2886633,60.22611614,195.0770361,51.02287598,2,2,2,51.46579805,63.19218241,,,
9,58, NN, SVR,29.07803233,6.205300803,29.06639647,6.141870117,1,1,1,51.2987013,62.98701299,,,
9,59, SVR, SVR,1.458423773,0.558068708,1.648814012,0.982183266,0,0,0,51.45631068,63.10679612,,,
9,60, SVR, SVR,0.138849022,0.138849022,0.835389898,1.639776611,0,0,0,51.61290323,63.22580645,,,
9,61, RF, RF,0,0,4.12996552,1.007446607,0,0,0,51.76848875,63.34405145,,,
10,12, SVR, RF,0.365569294,0.079779999,0.374284188,0.081658332,0,0,0,51.92307692,63.46153846,,,
10,13, RF, SVR,3.029024689,0.800117069,3.123996909,0.765413348,0,16,0,52.07667732,63.25878594,,,
10,19, LR, LR,36.39350109,5.217787985,60.51283869,11.50113118,0,0,0,52.22929936,63.37579618,,,
10,20, KNN, KNN,81.72344228,12.54677148,289.7099699,67.77727458,0,0,0,52.38095238,63.49206349,,,
10,21, KNN, KNN,136.6626397,29.00707123,79.07677572,16.57518921,2,2,2,52.21518987,63.29113924,,,
10,22, KNN, KNN,51.33076092,11.39322664,102.1944175,28.88086548,0,0,0,52.3659306,63.40694006,,,
10,23, NN, RF,57.17027911,11.05168355,137.4452921,42.3643514,0,0,0,52.51572327,63.52201258,,,
10,24, KNN, KNN,116.1126591,36.73996052,209.6905458,68.74440918,0,0,0,52.6645768,63.63636364,,,
10,25, LR, KNN,502.568381,155.5642326,509.0031107,133.7979818,0,1,0,52.8125,63.4375,,,
10,26, NN, SVR,1042.361847,213.2337096,997.2275902,232.0601237,2,0,0,52.64797508,63.55140187,,,
10,27, KNN, SVR,800.858448,187.7606175,781.9970162,234.7105143,1,0,0,52.48447205,63.66459627,,,
10,28, RF, SVR,557.0560571,135.8732366,559.9100821,174.2234212,0,0,0,52.63157895,63.77708978,,,
10,29, NN, SVR,226.8506703,54.98700011,238.3758674,107.7293132,0,0,0,52.77777778,63.88888889,,,
10,30, KNN, KNN,176.8684323,40.26431571,221.8764953,67.26042887,0,0,0,52.92307692,64,,,
10,31, KNN, KNN,777.7483256,207.9244099,520.4740307,144.092627,10,4,4,52.7607362,63.80368098,,,
10,32, LR, KNN,662.7024739,228.2807481,659.0486072,239.0833984,1,0,0,52.59938838,63.91437309,,,
10,33, KNN, KNN,661.7294567,214.5177693,597.2709045,218.6899577,1,0,0,52.43902439,64.02439024,,,
10,34, LR, KNN,636.5057681,252.2525528,690.9338126,235.6833171,0,1,0,52.58358663,63.82978723,,,
10,35, KNN, KNN,818.5005874,312.5674888,957.4811399,396.933138,0,0,0,52.72727273,63.93939394,,,
10,36, KNN, KNN,772.2991967,281.7744277,895.3786908,346.7004232,0,0,0,52.87009063,64.04833837,,,
10,37, LR, LR,1317.071016,474.1805592,1596.763059,535.9843099,0,0,0,53.01204819,64.15662651,,,
10,38, KNN, SVR,2355.280735,847.9951155,2332.912343,737.3199219,1,5,1,52.85285285,63.96396396,,,
10,39, LR, SVR,2061.677219,667.6181631,1586.85707,516.4836589,9,14,8,52.69461078,63.77245509,,,
10,40, LR, LR,743.2269427,416.7585545,769.7767209,330.2933919,0,9,0,52.8358209,63.58208955,,,
10,41, LR, LR,519.8276656,234.4360046,656.4914826,231.0189616,0,1,0,52.97619048,63.39285714,,,
10,42, KNN, KNN,821.7876239,222.0319785,658.4195927,188.0833333,10,5,4,52.8189911,63.20474777,,,
10,43, RF, SVR,874.5713919,213.1053519,386.8707019,203.3941243,4,5,1,52.66272189,63.01775148,,,
10,44, KNN, SVR,880.7157686,261.3746699,703.6825752,212.8824056,15,17,15,52.50737463,62.83185841,,,
10,45, KNN, SVR,762.6566001,165.1885554,300.60471,55.78393148,19,17,17,52.35294118,62.64705882,,,
10,46, LR, LR,726.8392124,215.3997069,238.687278,58.35816243,12,19,11,52.19941349,62.46334311,,,
10,47, LR, LR,554.0600034,140.5113445,232.946149,48.67394206,5,8,4,52.04678363,62.28070175,,,
10,48, KNN, KNN,1161.000374,203.5070622,214.1442563,42.96839193,24,20,20,51.89504373,62.09912536,,,
10,49, KNN, KNN,1100.728819,158.4559641,104.0326972,17.79993286,23,19,19,51.74418605,61.91860465,,,
10,50, KNN, KNN,638.8641168,95.78067347,298.8025547,45.04020996,11,10,9,51.5942029,61.73913043,,,
10,51, KNN, KNN,325.3292074,51.67642727,116.2682647,22.40332642,3,3,3,51.44508671,61.56069364,,,
10,52, KNN, KNN,563.1742042,155.2926909,550.0562395,147.0442546,2,2,2,51.29682997,61.3832853,,,
10,53, KNN, KNN,549.6484946,132.5609841,364.3442969,114.8269857,2,1,1,51.14942529,61.20689655,,,
10,54, NN, SVR,246.1383844,58.2378407,264.9433745,76.52800293,0,0,0,51.28939828,61.31805158,,,
10,55, KNN, KNN,103.1388439,43.76995602,78.03471783,32.66762695,2,1,1,51.14285714,61.14285714,,,
10,56, KNN, SVR,332.980482,107.0694896,237.0808055,89.78800456,6,4,3,50.997151,60.96866097,,,
10,57, KNN, SVR,69.93744424,23.03091367,73.9244265,22.3062561,0,1,0,51.13636364,60.79545455,,,
10,58, SVR, SVR,1.13850698,0.641061502,1.439946436,0.880743345,0,0,0,51.27478754,60.90651558,,,
10,59, SVR, SVR,0.0409669,0.029344328,0.712505943,0.429381657,0,0,0,51.41242938,61.01694915,,,
10,60, SVR, SVR,0.383830092,0.146203332,0.802146757,0.326941681,0,0,0,51.54929577,61.12676056,,,
10,61, RF, RF,0.040240295,0.005195,1.480529558,0.418225002,0,0,0,51.68539326,61.23595506,,,
11,11, RF, RF,0,0,5.206624199,1.428623327,0,0,0,51.82072829,61.34453782,,,
11,12, NN, SVR,13.39870726,2.806912597,13.68103086,2.79909846,0,6,0,51.95530726,61.17318436,,,
11,13, NN, RF,8.137822256,1.983943344,8.017920957,1.98400828,1,0,0,51.81058496,61.28133705,,,
11,14, LR, RF,0.154633885,0.020120001,0.155848923,0.020138333,0,0,0,51.94444444,61.38888889,,,
11,17, KNN, KNN,0.000674015,0.000150714,0,0,9,7,7,51.80055402,61.21883657,,,
11,18, SVR, RF,1.565454534,0.247563334,0.992019086,0.158483346,5,4,3,51.65745856,61.04972376,,,
11,19, KNN, KNN,181.4793346,31.04095082,85.93454692,21.57608439,8,6,6,51.51515152,60.8815427,,,
11,20, LR, LR,113.2227668,31.46469978,125.9484848,24.90613607,0,2,0,51.64835165,60.71428571,,,
11,21, LR, LR,72.40712079,21.9652137,44.57004231,13.24336344,2,1,1,51.50684932,60.54794521,,,
11,22, KNN, KNN,430.3116308,81.56954111,196.3367133,45.12444661,11,12,9,51.36612022,60.38251366,,,
11,23, KNN, KNN,181.207608,48.23774056,96.9106601,32.02445068,9,8,7,51.22615804,60.21798365,,,
11,24, KNN, SVR,103.4198717,33.77682799,114.7123077,39.35081787,0,0,0,51.35869565,60.32608696,,,
11,25, KNN, KNN,231.3190753,60.99452154,295.2687476,79.96501465,0,0,0,51.49051491,60.43360434,,,
11,26, KNN, SVR,627.8482069,174.1274029,554.68138,193.7802897,5,0,0,51.35135135,60.54054054,,,
11,27, LR, SVR,231.3733154,70.46855013,226.8566912,95.80520833,1,0,0,51.21293801,60.64690027,,,
11,28, KNN, KNN,917.5711119,147.0619949,860.8725031,167.2508789,2,0,0,51.07526882,60.75268817,,,
11,29, RF, SVR,1116.816835,188.1613651,1061.601746,273.6647135,1,0,0,50.9383378,60.85790885,,,
11,30, KNN, SVR,829.9367789,198.2779263,574.7125078,215.216276,2,0,0,50.80213904,60.96256684,,,
11,31, KNN, KNN,247.5077875,95.76451016,442.3461767,184.9066895,0,0,0,50.93333333,61.06666667,,,
11,32, KNN, KNN,371.1086686,172.5624693,563.6058315,222.0736979,0,0,0,51.06382979,61.17021277,,,
11,33, KNN, SVR,673.4932693,251.6623618,499.6569823,184.8163411,5,3,2,50.92838196,61.00795756,,,
11,34, LR, LR,392.5628634,192.9095466,575.2666049,229.4314616,0,0,0,51.05820106,61.11111111,,,
11,35, KNN, KNN,613.5527551,192.9583811,520.0983401,182.05236,2,1,1,50.92348285,60.94986807,,,
11,36, KNN, KNN,490.3359777,171.7737081,365.8665171,159.706543,3,2,1,50.78947368,60.78947368,,,
11,37, LR, SVR,916.7928516,399.5289005,867.31609,314.9579753,1,7,1,50.65616798,60.62992126,,,
11,38, KNN, KNN,1874.88504,546.8397665,1324.907906,461.1150391,12,5,5,50.52356021,60.47120419,,,
11,39, LR, LR,1222.914636,470.4424106,1640.31688,482.3461589,0,0,0,50.65274151,60.57441253,,,
11,40, LR, KNN,1666.754481,589.1134798,1538.976803,567.3895833,1,1,0,50.52083333,60.41666667,,,
11,41, LR, LR,430.5808185,201.6467336,683.5699428,255.0350749,0,0,0,50.64935065,60.51948052,,,
11,42, KNN, KNN,131.6386136,40.96034922,158.077506,74.72487793,0,0,0,50.77720207,60.62176166,,,
11,43, KNN, KNN,75.99070146,24.32191908,110.5461159,35.64042155,0,0,0,50.90439276,60.72351421,,,
11,44, KNN, KNN,271.9939107,57.40659268,433.470568,92.45061849,0,0,0,51.03092784,60.82474227,,,
11,45, LR, LR,695.6371139,187.8811701,931.5384766,178.3127441,0,4,0,51.15681234,60.66838046,,,
11,46, LR, LR,896.8794189,290.272265,732.9447001,173.2650553,2,17,2,51.02564103,60.51282051,,,
11,47, LR, LR,957.2560167,242.1196022,571.1808237,103.7332926,11,14,9,50.89514066,60.35805627,,,
11,48, LR, SVR,1085.29575,242.0475133,492.6957817,101.8063721,22,22,20,50.76530612,60.20408163,,,
11,49, LR, LR,1258.101539,234.1351083,366.2507565,77.19497884,17,14,14,50.63613232,60.05089059,,,
11,50, KNN, KNN,826.1580033,139.25546,220.7614569,31.4103007,22,18,18,50.50761421,59.89847716,,,
11,51, KNN, KNN,533.1474343,95.20213386,322.8050753,71.83754069,10,4,4,50.37974684,59.74683544,,,
11,52, LR, KNN,235.7764231,98.32778987,327.2453845,104.550651,0,0,0,50.50505051,59.84848485,,,
11,53, LR, LR,193.9525651,75.14130132,224.2519602,71.02861328,0,2,0,50.62972292,59.697733,,,
11,54, LR, LR,544.9918154,135.6372056,199.0915514,40.8615153,3,3,3,50.50251256,59.54773869,,,
11,55, KNN, KNN,594.5418704,169.3899217,339.5793722,115.1683187,18,14,14,50.37593985,59.39849624,,,
11,56, KNN, KNN,909.5933306,269.7790016,437.3930536,159.4221029,17,11,11,50.25,59.25,,,
11,57, NN, SVR,107.0697057,30.36948401,46.67588404,16.99158936,9,5,5,50.12468828,59.10224439,,,
11,58, NN, SVR,20.69656237,3.477513908,21.16591975,4.67679189,0,0,0,50.24875622,59.2039801,,,
11,59, SVR, SVR,0.082479361,0.041275949,1.44411421,0.750823402,0,0,0,50.37220844,59.30521092,,,
11,60, SVR, SVR,0.085548592,0.011906839,0.627648705,0.186361663,0,0,0,50.4950495,59.40594059,,,
12,11, POLY, SVR,25.1908972,6.889097302,25.8673474,6.819793701,0,11,0,50.61728395,59.25925926,,,
12,12, NN, SVR,9.300212671,2.195811945,9.44634614,2.172231547,0,16,0,50.73891626,59.11330049,,,
12,13, SVR, SVR,1.908752855,0.553137509,1.925448173,0.49476668,0,16,0,50.85995086,58.96805897,,,
12,14, SVR, SVR,0.231374034,0.119681287,0.225920977,0.033006668,15,16,15,50.73529412,58.82352941,,,
12,15, SVR, KNN,0.206843387,0.177228807,0,0.000488333,16,16,14,50.61124694,58.6797066,,,
12,16, SVR, SVR,0.08397312,0.08397312,0,0,17,17,15,50.48780488,58.53658537,,,
12,17, SVR, KNN,0.135633942,0.045298572,0.097082779,0.012533333,18,16,16,50.3649635,58.39416058,,,
12,18, SVR, SVR,2.523426937,0.48525056,0.956866336,0.187985023,4,6,2,50.24271845,58.25242718,,,
12,19, KNN, KNN,53.48393455,13.41436566,36.63498157,8.144618734,11,10,10,50.12106538,58.11138015,,,
12,20, LR, LR,196.7868739,38.54225173,159.8393021,30.33429769,7,4,4,50,57.97101449,,,
12,21, LR, LR,423.294162,71.88321507,257.196099,54.98869222,9,6,6,49.87951807,57.8313253,,,
12,22, KNN, KNN,492.6678574,111.9474229,176.5901918,34.63076986,22,22,22,49.75961538,57.69230769,,,
12,23, KNN, KNN,36.01934777,10.77853484,48.16643238,15.80358887,0,0,0,49.88009592,57.79376499,,,
12,24, KNN, KNN,93.19401629,26.14016314,138.1346414,48.01224772,0,0,0,50,57.89473684,,,
12,25, LR, KNN,302.9734146,67.53237584,184.1693288,61.11651204,2,1,1,49.88066826,57.75656325,,,
12,26, LR, SVR,203.1493818,59.77019609,157.5994263,62.98368327,1,0,0,49.76190476,57.85714286,,,
12,27, KNN, KNN,450.0956321,103.4097712,204.4771687,96.73541667,15,1,1,49.64370546,57.71971496,,,
12,28, LR, LR,359.5710229,142.9160533,538.9945578,173.834847,0,0,0,49.76303318,57.81990521,,,
12,29, KNN, SVR,840.1522241,275.2987396,736.9141877,258.4750163,4,1,1,49.64539007,57.68321513,,,
12,30, KNN, KNN,488.2249681,213.5048138,646.7827817,266.1074707,0,0,0,49.76415094,57.78301887,,,
12,31, KNN, KNN,874.4112408,220.9867381,1173.481998,397.4669271,0,0,0,49.88235294,57.88235294,,,
12,32, KNN, KNN,1050.433492,270.6598811,978.7951778,394.2857096,1,0,0,49.76525822,57.98122066,,,
12,33, KNN, KNN,434.3392819,145.9680269,626.1065937,215.6460449,0,0,0,49.88290398,58.07962529,,,
12,34, KNN, KNN,386.2879737,199.578215,295.2793593,118.9792969,2,5,2,49.76635514,57.94392523,,,
12,35, KNN, KNN,618.1762997,294.1186505,501.5791064,198.3782878,3,4,3,49.65034965,57.80885781,,,
12,36, KNN, KNN,491.0611388,184.5880599,451.6248997,148.3976888,2,1,1,49.53488372,57.6744186,,,
12,37, LR, SVR,613.3705452,285.6530688,726.0148529,279.505306,0,1,0,49.65197216,57.54060325,,,
12,38, KNN, KNN,1330.690269,329.0511541,654.6554514,287.9332031,11,1,1,49.53703704,57.40740741,,,
12,39, LR, KNN,1539.752986,485.9608109,1188.787618,376.7202474,5,8,4,49.42263279,57.27482679,,,
12,40, LR, LR,1252.171748,499.2227947,1096.454346,421.7618164,1,3,1,49.30875576,57.14285714,,,
12,41, KNN, KNN,1382.033952,434.1424391,1324.133327,408.9592448,1,1,1,49.1954023,57.01149425,,,
12,42, KNN, SVR,235.5971747,68.27515287,262.8712216,81.50917969,0,0,0,49.31192661,57.11009174,,,
12,43, NN, SVR,61.34956279,15.12729854,71.18308627,29.39778646,0,0,0,49.42791762,57.20823799,,,
12,44, KNN, KNN,67.64859262,21.26451055,130.8911563,48.92424723,0,0,0,49.543379,57.30593607,,,
12,45, KNN, KNN,288.2883677,76.40341621,479.1386195,131.16639,0,0,0,49.65831435,57.40318907,,,
12,46, LR, LR,397.1953598,144.5831211,421.9052421,126.8051921,0,1,0,49.77272727,57.27272727,,,
12,47, LR, LR,948.4933256,224.4624403,358.4089378,80.85183919,13,15,13,49.65986395,57.14285714,,,
12,48, KNN, KNN,633.2896351,150.1017396,229.9202217,72.37080892,5,5,5,49.54751131,57.01357466,,,
12,49, LR, LR,420.8131207,118.7520411,322.7182853,85.14088542,5,6,4,49.43566591,56.88487585,,,
12,50, LR, KNN,924.2421232,220.03541,468.8073698,100.7685384,16,19,15,49.32432432,56.75675676,,,
12,51, LR, LR,761.5885067,196.4271182,713.8449645,195.2703288,2,1,1,49.21348315,56.62921348,,,
12,52, LR, LR,938.5242919,215.4820485,793.9488649,214.4436523,7,1,1,49.10313901,56.50224215,,,
12,53, LR, LR,302.9972535,75.40596929,299.0050167,80.62646484,1,0,0,48.99328859,56.59955257,,,
12,54, LR, KNN,337.8475456,111.2551621,287.0799685,65.17524821,2,5,2,48.88392857,56.47321429,,,
12,55, LR, LR,1101.540433,315.213174,1035.796087,286.1849935,3,4,3,48.77505568,56.34743875,,,
12,56, LR, LR,381.1427398,116.9426857,501.875798,150.1430013,0,0,0,48.88888889,56.44444444,,,
12,57, KNN, KNN,641.8093579,135.3835424,448.7525673,114.5237874,4,3,3,48.7804878,56.31929047,,,
12,58, NN, KNN,25.95280151,7.037778374,21.43743091,8.572439575,2,0,0,48.67256637,56.4159292,,,
12,59, SVR, KNN,1.118021021,0.192216672,2.056531076,1.081210073,0,0,0,48.78587196,56.51214128,,,
12,60, RF, RF,0.091828437,0.011855,0.40681727,0.226423327,0,0,0,48.89867841,56.60792952,,,
13,8, RF, NN,0.587465743,0.262536342,4.412479436,1.366121674,0,0,0,49.01098901,56.7032967,,,
13,11, RF, RF,0.005486726,0.000708333,0.005498333,0.000786667,0,0,0,49.12280702,56.79824561,,,
13,12, RF, RF,0,0,0,3.50E-05,0,0,0,49.23413567,56.89277899,,,
13,13, SVR, SVR,0.697373742,0.200420302,0.707332652,0.12294,0,16,0,49.34497817,56.76855895,,,
13,14, RF, RF,0,0,0.013212053,0.0019,0,0,0,49.45533769,56.8627451,,,
13,15, POLY, KNN,0.092965536,0.019615001,0.000413118,5.33E-05,13,12,11,49.34782609,56.73913043,,,
13,16, SVR, KNN,0.088870259,0.073319284,0,0,17,17,15,49.24078091,56.61605206,,,
13,17, SVR, SVR,0.116314466,0.116314466,0,0,18,21,16,49.13419913,56.49350649,,,
13,18, NN, SVR,21.84643202,4.37849629,20.93352419,3.446241506,2,13,2,49.02807775,56.37149028,,,
13,19, KNN, KNN,42.61603083,10.11159144,24.20966093,4.966466777,11,13,10,48.92241379,56.25,,,
13,20, KNN, KNN,346.1372215,51.10376734,115.2111594,24.52050781,20,17,17,48.8172043,56.12903226,,,
13,21, LR, LR,197.3791557,43.80057946,83.87896786,20.59521891,16,17,15,48.71244635,56.00858369,,,
13,22, KNN, KNN,246.1389219,46.68450794,7.729338901,1.765326182,18,14,14,48.60813704,55.88865096,,,
13,23, KNN, SVR,9.514661835,1.471829536,40.14844687,9.314201864,0,0,0,48.71794872,55.98290598,,,
13,24, POLY, RF,22.0591961,2.868526713,79.55471453,21.13178101,0,0,0,48.82729211,56.07675906,,,
13,25, KNN, RF,128.3292078,23.37782746,105.1875607,32.44491781,1,0,0,48.72340426,56.17021277,,,
13,26, KNN, KNN,186.4170847,49.78023547,126.6432325,42.37055257,7,3,3,48.61995754,56.05095541,,,
13,27, LR, SVR,514.7025961,135.2782637,484.0228989,161.7162272,1,0,0,48.51694915,56.1440678,,,
13,28, KNN, SVR,1327.614075,333.2293989,881.2710896,318.4711263,10,2,2,48.41437632,56.02536998,,,
13,29, KNN, KNN,1152.387233,451.4395673,1120.919944,410.676888,1,3,0,48.31223629,55.907173,,,
13,30, KNN, KNN,1483.162318,507.7781787,1708.335642,587.9270182,0,0,0,48.42105263,56,,,
13,31, KNN, KNN,1374.555786,499.5549918,1468.210248,551.2753906,0,0,0,48.52941176,56.09243697,,,
13,32, KNN, KNN,1552.614525,530.436791,1369.847992,467.7909831,6,2,2,48.42767296,55.97484277,,,
13,33, KNN, KNN,1011.555968,324.1513147,973.7139895,317.4129232,1,1,0,48.32635983,55.85774059,,,
13,34, KNN, KNN,599.3831206,213.3617589,821.2390639,236.1550781,0,0,0,48.434238,55.94989562,,,
13,35, LR, KNN,524.9120077,244.202538,549.8922319,218.8505697,0,5,0,48.54166667,55.83333333,,,
13,36, KNN, KNN,729.4061836,248.0406278,496.0648647,193.9950195,9,6,6,48.44074844,55.71725572,,,
