Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
2, 39, LR, LR, 0.28260357810128006, 0.26545633698477666, 34.5269729457341, 7.349400297124334, 0, 0, 0, 76.92307692307693, 73.07692307692307
2, 40, LR, LR, 0.0, 0.0, 6.7587494601785565, 0.9867113251047036, 0, 0, 0, 77.14285714285715, 73.33333333333333
2, 41, LR, LR, 0.0, 0.0, 11.429843250533702, 2.318264643351237, 0, 0, 0, 77.35849056603774, 73.58490566037736
2, 42, LR, LR, 0.0, 0.0, 38.615061712645605, 7.203095771897007, 0, 0, 0, 77.57009345794393, 73.83177570093457
2, 43, LR, LR, 0.0, 0.0, 57.67368512325359, 8.406185265743371, 0, 0, 0, 77.77777777777779, 74.07407407407408
2, 44, LR, LR, 0.0, 0.0, 54.623263922421025, 8.005244663783483, 0, 0, 0, 77.98165137614679, 74.31192660550458
2, 45, LR, LR, 0.0, 0.0, 17.735827745371576, 2.4033428373790917, 0, 0, 0, 78.18181818181819, 74.54545454545455
2, 46, LR, LR, 0.0, 0.0, 34.638058475277, 4.086144735646801, 0, 0, 0, 78.37837837837837, 74.77477477477478
2, 47, LR, LR, 0.0, 0.0, 76.56597295330161, 4.0138084010074015, 0, 0, 0, 78.57142857142857, 75.0
2, 48, LR, LR, 100.80465833529901, 30.990333954907708, 162.01739052169884, 15.70402272542318, 0, 2, 0, 78.76106194690266, 74.33628318584071
2, 49, LR, LR, 1261.1929414408564, 414.11601843017047, 508.8063093802162, 64.1716796875, 11, 23, 11, 78.0701754385965, 73.68421052631578
2, 50, LR, LR, 221.2453605554457, 43.90646526728027, 638.1418722982593, 137.61653208892616, 0, 0, 0, 78.26086956521739, 73.91304347826086
2, 51, LR, LR, 15217.835540499369, 3758.5067537330924, 758.9118320537432, 168.09493998344368, 24, 24, 24, 77.58620689655173, 73.27586206896551
2, 52, LR, LR, 7303.501613689561, 2450.2956240085186, 659.1732902457643, 193.2982638888889, 24, 24, 24, 76.92307692307693, 72.64957264957265
2, 53, LR, LR, 1550.1503175197142, 642.8659478187845, 853.5496555518921, 210.2312411723164, 6, 24, 6, 76.27118644067797, 72.03389830508475
2, 54, LR, LR, 11026.62682053938, 3857.4676349310907, 1046.4602883698622, 282.3784442204301, 24, 24, 24, 75.63025210084034, 71.42857142857143
2, 55, LR, LR, 7096.537657014319, 2385.1306090356215, 926.713937643231, 248.38887465846997, 24, 24, 24, 75.0, 70.83333333333334
2, 56, LR, LR, 9337.284670132107, 2688.0132352791493, 1331.9021025902593, 316.15460304054056, 24, 24, 24, 74.3801652892562, 70.24793388429752
2, 57, LR, LR, 2166.6043972651873, 712.4982904890232, 1178.5091167732887, 283.46457435344826, 22, 24, 22, 73.77049180327869, 69.67213114754098
2, 58, LR, LR, 3106.2759730661783, 792.4786621276886, 583.9621240938812, 175.32899152728874, 24, 24, 24, 73.17073170731707, 69.10569105691057
2, 59, LR, LR, 840.3423005562216, 266.295659711598, 292.0785260586875, 84.67593149038461, 10, 18, 10, 72.58064516129032, 68.54838709677419
2, 60, LR, LR, 1.550900905232187e+69, 7.567621532760187e+68, 141.38825757654337, 36.5696231617647, 24, 24, 24, 72.0, 68.0
2, 61, LR, LR, 0.0, 0.0, 233.22240284584407, 53.906970007944906, 0, 0, 0, 72.22222222222221, 68.25396825396825
2, 62, LR, LR, 0.0, 0.0, 323.59312225683937, 62.003204093491746, 0, 0, 0, 72.44094488188976, 68.50393700787401
2, 63, LR, LR, 0.0, 0.0, 738.9347341635685, 112.81269662332217, 0, 0, 0, 72.65625, 68.75
2, 64, LR, LR, 0.0, 0.0, 761.8229056249777, 126.23853417266187, 0, 0, 0, 72.86821705426357, 68.9922480620155
2, 65, LR, LR, 0.0, 0.0, 578.9794098452841, 90.68771158854166, 0, 0, 0, 73.07692307692307, 69.23076923076923
3, 1, LR, LR, 0.0, 0.0, 3.3995896290095495, 1.338547233521469, 0, 0, 0, 73.2824427480916, 69.46564885496184
3, 2, LR, LR, 0.0, 0.0, 9.940140667232782, 3.2388558638723275, 0, 0, 0, 73.48484848484848, 69.6969696969697
3, 3, LR, LR, 0.0, 0.0, 6.136175862688978, 2.5672577433503436, 0, 0, 0, 73.68421052631578, 69.92481203007519
3, 4, LR, LR, 0.0, 0.0, 9.51008805238684, 2.5536673964968157, 0, 0, 0, 73.88059701492537, 70.1492537313433
3, 5, LR, LR, 0.0, 0.0, 4.270242247879425, 1.434105331833298, 0, 0, 0, 74.07407407407408, 70.37037037037037
3, 6, LR, LR, 0.0, 0.0, 4.146773850752701, 1.3539433265799907, 0, 0, 0, 74.26470588235294, 70.58823529411765
3, 7, LR, LR, 0.0, 0.0, 2.850076358486947, 1.3636754489837484, 0, 0, 0, 74.45255474452554, 70.8029197080292
3, 8, LR, LR, 0.0, 0.0, 2.277771914879429, 0.8694824441506045, 0, 0, 0, 74.63768115942028, 71.01449275362319
3, 9, LR, LR, 0.0, 0.0, 1.4685338529289078, 0.4776042335911801, 0, 0, 0, 74.82014388489209, 71.22302158273382
3, 10, LR, LR, 0.0, 0.0, 0.9142697029187704, 0.2247333526611328, 0, 0, 0, 75.0, 71.42857142857143
3, 11, LR, LR, 0.0, 0.0, 0.9197024610733834, 0.22330493738155555, 0, 0, 0, 75.177304964539, 71.63120567375887
3, 12, LR, LR, 0.0, 0.0, 1.4026347128191878, 0.09822678565979004, 0, 0, 0, 75.35211267605634, 71.83098591549296
3, 13, LR, LR, 0.0, 0.0, 2.8436362072842045, 0.355664783053928, 0, 0, 0, 75.52447552447552, 72.02797202797203
3, 14, LR, LR, 0.0, 0.0, 1.6367872710895517, 0.07551395061404206, 0, 0, 0, 75.69444444444444, 72.22222222222221
3, 15, LR, LR, 0.0, 0.0, 0.3688697657394985, 0.021896874532103542, 0, 0, 0, 75.86206896551724, 72.41379310344827
3, 16, LR, LR, 0.0, 0.0, 0.5190069090984191, 0.0013199999928474426, 0, 0, 0, 76.02739726027397, 72.6027397260274
3, 17, LR, LR, 0.0, 0.0, 2.3882777269063693, 0.2563031315803528, 0, 0, 0, 76.19047619047619, 72.78911564625851
3, 18, LR, LR, 0.0, 0.0, 3.4671991461848712, 0.3036736940082751, 0, 0, 0, 76.35135135135135, 72.97297297297297
3, 19, LR, LR, 0.0, 0.0, 12.780313448048027, 3.014540100097656, 0, 0, 0, 76.51006711409396, 73.15436241610739
3, 20, LR, LR, 0.0, 0.0, 218.46549689443717, 49.92434997558594, 0, 0, 0, 76.66666666666667, 73.33333333333333
3, 21, LR, LR, 0.0, 0.0, 442.8371762915602, 115.15660978618419, 0, 0, 0, 76.82119205298014, 73.50993377483444
3, 22, LR, LR, 0.0, 0.0, 171.0912740516119, 37.40996636284722, 0, 0, 0, 76.97368421052632, 73.68421052631578
3, 23, LR, LR, 0.0, 0.0, 321.2414575892627, 63.70217715992647, 0, 0, 0, 77.12418300653596, 73.8562091503268
3, 24, LR, LR, 0.0, 0.0, 316.6776436693945, 88.42851896367522, 0, 0, 0, 77.27272727272727, 74.02597402597402
3, 25, LR, LR, 0.0, 0.0, 306.6912011407286, 90.40941220238096, 0, 0, 0, 77.41935483870968, 74.19354838709677
3, 26, LR, LR, 0.0, 0.0, 325.2667655171675, 80.18360865935117, 0, 0, 0, 77.56410256410257, 74.35897435897436
3, 27, LR, LR, 24.83207477072771, 6.881780080212442, 399.29780201483396, 128.65302083333333, 0, 0, 0, 77.70700636942675, 74.52229299363057
