Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
24, 42, LR, LR, 3440.011013185126, 909.4372239357574, 1056.233162303989, 426.0012175324675, 24, 21, 21, 40.55989583333333, 41.9921875
24, 43, LR, LR, 2932.40799152186, 848.138393344894, 1580.3174702149774, 556.7366666666667, 24, 13, 13, 40.533506831489916, 41.96486662329213
24, 44, LR, LR, 3696.6581549277394, 891.2646284358617, 1152.2004182960395, 502.4400020424837, 24, 17, 17, 40.507152145643694, 41.93758127438231
24, 45, LR, LR, 5791.132557660481, 1729.608208687533, 1434.6260336015882, 563.9092907934132, 24, 24, 24, 40.48083170890188, 41.91033138401559
24, 46, LR, LR, 2167.0302159616303, 747.6967104532229, 1300.5881986000268, 551.617578125, 20, 15, 15, 40.45454545454545, 41.883116883116884
24, 47, LR, LR, 4449.644141625428, 1145.5547599314884, 1353.5338931847996, 515.7025390625, 24, 24, 24, 40.42829331602855, 41.8559377027904
24, 48, LR, LR, 14085.865145705322, 2510.0093882631286, 1464.6388916052133, 527.7758757961783, 24, 24, 24, 40.40207522697795, 41.82879377431907
24, 49, LR, LR, 3945.817649112878, 1252.33826762716, 1060.6300717348736, 430.59609375, 24, 24, 24, 40.37589112119248, 41.80168502916396
24, 50, LR, LR, 607.9869851728852, 327.53464767855445, 1133.9461964619784, 509.88826308139534, 0, 0, 0, 40.41450777202073, 41.839378238341965
24, 51, LR, LR, 8634.00567390371, 1904.3429663170616, 1103.1896677534533, 526.8852848101267, 24, 24, 24, 40.3883495145631, 41.812297734627826
24, 52, LR, LR, 879.9402349541019, 429.2558839549499, 935.4682694334872, 492.38534902597405, 0, 0, 0, 40.42690815006468, 41.84993531694696
24, 53, LR, LR, 1412.3956338807632, 593.5732365406316, 969.5384324150459, 481.9931469298246, 20, 10, 10, 40.40077569489334, 41.82288299935359
24, 54, LR, LR, 1038.8255426276528, 561.6419228856163, 978.1476750328579, 548.2626488095239, 1, 1, 0, 40.37467700258398, 41.79586563307494
24, 55, LR, LR, 2120.473222822418, 869.954222861142, 1303.2957590725287, 624.4352525684933, 24, 22, 22, 40.34861200774693, 41.768883150419626
24, 56, LR, LR, 19418.677476225977, 3739.4195072956177, 1227.9910203034653, 618.403997315951, 24, 24, 24, 40.32258064516129, 41.74193548387097
24, 57, LR, LR, 3492.6774287052763, 1330.9112176540425, 1396.824423679739, 583.7906723484847, 24, 24, 24, 40.29658284977434, 41.7150225660864
24, 58, LR, LR, 2408.138868706383, 748.6657846022306, 1034.280535131602, 393.88313594745216, 24, 24, 24, 40.27061855670103, 41.68814432989691
24, 59, LR, LR, 2313.5892939708556, 594.8911528931418, 628.2171900209654, 283.21779983108115, 24, 24, 24, 40.244687701223434, 41.661300708306506
24, 60, LR, LR, 494.6670287502062, 171.4228388847295, 1077.0182015414657, 410.17906441717787, 0, 0, 0, 40.283140283140284, 41.6988416988417
24, 61, LR, LR, 1817.5740485730034, 477.8682192162467, 1639.5337964700338, 724.1114189680233, 1, 0, 0, 40.257234726688104, 41.736334405144696
24, 62, LR, LR, 102.20283626985648, 36.32567071966212, 927.8404550957885, 370.64470681179773, 0, 0, 0, 40.29562982005142, 41.77377892030849
24, 63, LR, LR, 0.9354572260159737, 0.5492349927624066, 1307.403895084411, 364.40052746815286, 0, 0, 0, 40.33397559409121, 41.811175337186896
24, 64, LR, LR, 0.0, 0.0, 1215.7813169013232, 311.28224369517545, 0, 0, 0, 40.37227214377407, 41.84852374839538
24, 65, LR, LR, 0.0, 0.0, 463.8355940776143, 137.58853149414062, 0, 0, 0, 40.41051956382296, 41.885824246311735
25, 1, LR, LR, 30.606565630893, 9.899352616406897, 140.68581417758796, 27.963517472550677, 0, 0, 0, 40.44871794871795, 41.92307692307693
25, 2, LR, LR, 847.3936971236666, 157.46593612138076, 76.74019145984794, 25.342625269396553, 24, 24, 24, 40.42280589365791, 41.896220371556694
25, 3, LR, LR, 237.14710141182425, 41.194869117325716, 66.9470317735681, 17.191662752175635, 21, 16, 16, 40.39692701664533, 41.86939820742638
25, 4, LR, LR, 18.416789666337355, 4.246121903196467, 156.0911414669149, 42.82306518554689, 0, 0, 0, 40.435060780550224, 41.9065898912348
25, 5, LR, LR, 708.2814034354631, 101.83450076979254, 200.48324631071307, 55.299892327724365, 24, 20, 20, 40.40920716112532, 41.87979539641944
25, 6, LR, LR, 2842.527429337681, 693.0607300301989, 363.8873452045289, 128.0614942863806, 24, 24, 24, 40.38338658146965, 41.853035143769965
25, 7, LR, LR, 1573.6248515536117, 413.29245504222376, 476.85666996272926, 150.05309452570918, 24, 22, 22, 40.357598978288635, 41.82630906768838
25, 8, LR, LR, 258.9485529432364, 102.7949724352404, 620.4216308285842, 282.44598958333336, 0, 0, 0, 40.395660497766436, 41.86343331206127
25, 9, LR, LR, 67.49202873542293, 22.497680218996774, 264.53328986307775, 109.85579819277108, 0, 0, 0, 40.433673469387756, 41.900510204081634
25, 10, LR, LR, 18.498373786798254, 7.897144606756622, 330.2116039599918, 84.36306014150944, 0, 0, 0, 40.47163798597833, 41.93753983428935
25, 11, LR, LR, 62.64488981129623, 12.078002646408416, 391.0103203091132, 148.9420166015625, 0, 0, 0, 40.50955414012739, 41.97452229299363
25, 12, LR, LR, 19.29154901384019, 5.969552024380963, 381.3704404434574, 169.8689332134956, 0, 0, 0, 40.54742202418842, 42.011457670273714
25, 13, LR, LR, 107.90632517395827, 36.45955594763003, 404.59512590871736, 192.21763904816518, 0, 0, 0, 40.5852417302799, 42.04834605597965
25, 14, LR, LR, 66.71062607575998, 32.03863279371284, 276.18893186903153, 157.48802477904042, 0, 0, 0, 40.62301335028608, 42.08518753973299
25, 15, LR, LR, 476.54449639293836, 135.45607761244779, 359.33037665584135, 179.45164593446603, 7, 0, 0, 40.59720457433291, 42.12198221092757
25, 16, LR, LR, 159.92916841447507, 59.26782582373845, 431.2920352523696, 225.06802318135246, 0, 0, 0, 40.63492063492063, 42.15873015873016
25, 17, LR, LR, 189.57056432055185, 55.23127914167159, 692.0818497210332, 347.1110686188812, 0, 0, 0, 40.672588832487314, 42.19543147208122
25, 18, LR, LR, 116.77542322157184, 43.539693665028835, 315.3556722178943, 146.8300636574074, 0, 0, 0, 40.71020925808497, 42.232086239695626
25, 19, LR, LR, 382.46181908274735, 175.2509732823045, 517.7575043718182, 235.54623724489795, 0, 0, 0, 40.747782002534855, 42.26869455006337
