Place,Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
1119,18,31, RF, RF,1433.817806,358.9285661,1671.484274,512.9133441,100,99.82126899
1120,18,32, LR, SVR,1048.599072,253.9001349,1302.22772,425.8656074,100,99.82142857
1121,18,33, KNN, KNN,748.9235665,258.5196245,1652.921662,723.2694892,100,99.82158787
1122,18,34, LR, KNN,1166.302467,429.8592645,2156.991269,803.406901,100,99.82174688
1123,18,35, LR, KNN,324.0639351,180.256053,1946.472448,789.4376717,100,99.82190561
1124,18,36, RF, RF,336.0737212,110.2546295,2746.430917,1196.064538,100,99.82206406
1125,18,37, KNN, KNN,1637.505388,530.6669635,1675.808827,622.6281857,100,99.82222222
1126,18,38, LR, LR,1242.268921,482.1548227,1400.143696,608.271195,100,99.82238011
1127,18,39, LR, LR,692.2810556,314.4819365,1461.839937,606.4725142,100,99.82253771
1128,18,40, KNN, KNN,637.6834033,214.84941,1796.761689,692.3410537,100,99.82269504
1129,18,41, LR, LR,1163.057384,471.5685091,1582.517167,623.3732215,100,99.82285208
1130,18,42, LR, LR,593.6335548,296.6579811,1445.564672,543.5767677,100,99.82300885
1131,18,43, KNN, SVR,297.4261773,99.51978519,1442.530733,489.8136917,100,99.82316534
1132,18,44, RF, RF,553.1335115,222.04445,1178.107776,432.2361934,100,99.82332155
1133,18,45, NN, SVR,197.9088746,48.56468052,1127.626881,398.5750473,100,99.82347749
1134,18,46, RF, RF,418.7099137,149.579715,851.4857384,349.3877044,100,99.82363316
1135,18,47, LR, LR,653.5628103,158.9252426,935.7066174,349.4564245,100,99.82378855
1136,18,48, LR, LR,543.9438559,288.9166199,972.199483,477.914805,100,99.82394366
1137,18,49, RF, RF,399.969953,174.4088274,841.8561503,388.5123865,100,99.8240985
1138,18,50, KNN, KNN,238.3182747,81.2914787,851.5308102,388.1062078,100,99.82425308
1139,18,51, RF, KNN,500.894341,116.7062172,1294.365879,379.9558995,100,99.82440737
1140,18,52, KNN, KNN,173.0161116,75.65159355,962.8557381,353.6035156,100,99.8245614
1141,18,53, KNN, KNN,420.8709599,172.332456,1220.723036,522.9206182,100,99.82471516
1142,18,54, LR, RF,804.103429,268.6624879,1644.652621,712.9139165,100,99.82486865
1143,18,55, NN, SVR,148.2687626,43.55062191,999.7394046,398.0426604,100,99.82502187
1144,18,56, LR, SVR,375.0469638,153.6253668,1027.67296,347.870953,100,99.82517483
1145,18,57, KNN, SVR,326.2909253,105.6294481,911.8592128,343.9120802,100,99.82532751
1146,18,58, KNN, KNN,541.7317455,177.0739637,1008.854099,329.2692619,100,99.82547993
1147,18,59, KNN, KNN,826.4267872,308.7981261,1228.438681,526.6823552,100,99.82563208
1148,18,60, RF, RF,573.1559388,122.8234126,1034.533693,338.4647342,100,99.82578397
1149,18,61, RF, RF,212.4142659,59.66885008,1203.510731,357.8677734,100,99.8259356
1150,18,62, SVR, SVR,7.126088875,1.027811327,1801.294772,489.7557521,100,99.82608696
1151,18,63, LR, LR,0,0,2708.46928,559.1644136,100,99.82623805
1152,18,64, LR, LR,0,0,2971.747312,579.3710371,100,99.82638889
1153,18,65, LR, LR,0,0,1424.67559,366.0864622,100,99.82653946
1154,19,1, LR, LR,0,0,90.4769847,21.28354091,100,99.82668977
1155,19,2, LR, RF,0.161301546,0.022610666,177.7608378,33.69895666,100,99.82683983
1156,19,3, SVR, KNN,1.634960207,0.272417612,95.04147268,18.86011471,100,99.82698962
1157,19,4, SVR, RF,6.857104898,0.986363357,24.0730112,6.18605336,100,99.82713915
1158,19,5, KNN, KNN,0.307706542,0.061573335,51.52237658,8.966704149,100,99.82728843
1159,19,6, LR, KNN,8.825873914,1.535927674,33.46475903,8.833218136,100,99.82743745
1160,19,7, LR, LR,25.28141677,9.411968586,131.5115268,39.78463014,100,99.82758621
1161,19,8, KNN, KNN,43.55769213,9.961902924,195.1534653,75.68703165,100,99.82773471
1162,19,9, RF, RF,265.3568047,66.05481125,370.5512057,175.4004481,100,99.82788296
1163,19,10, LR, LR,93.66125119,25.68480312,120.2736616,54.2760656,100,99.82803095
1164,19,11, KNN, KNN,20.01841361,4.066304952,199.2939143,79.15802176,100,99.82817869
1165,19,12, KNN, SVR,325.7317509,54.29047547,448.250237,137.5870483,100,99.82832618
1166,19,13, KNN, KNN,156.5612864,44.79905402,254.810644,126.3512237,100,99.82847341
1167,19,14, SVR, SVR,52.90652662,15.15616698,395.9577355,213.7354068,100,99.82862039
1168,19,15, RF, RF,181.4609523,65.24011306,490.0082731,254.4070012,100,99.82876712
1169,19,16, KNN, KNN,202.5842909,59.53364827,255.1253626,134.7186777,100,99.8289136
1170,19,17, RF, RF,92.19013399,32.82947924,199.9998571,90.40170898,100,99.82905983
1171,19,18, RF, RF,124.9029498,41.51588625,193.0271138,91.3925,100,99.82920581
1172,19,19, KNN, SVR,12.39864584,2.647649945,159.5054416,70.12158203,100,99.82935154
1173,19,20, LR, SVR,143.6727602,38.99649234,232.1946501,100.4195313,100,99.82949702
1174,19,21, KNN, KNN,52.65552002,15.86679341,109.721392,55.26883952,100,99.82964225
1175,19,22, NN, SVR,45.51577296,17.63717771,283.1406179,83.86663876,100,99.82978723
1176,19,23, KNN, LR,157.3502618,57.40147417,411.4851343,110.5338952,100,99.82993197
1177,19,24, RF, LR,188.595968,74.02645748,327.2925188,116.2577602,100,99.83007647
1178,19,25, LR, SVR,138.5323119,41.09848284,496.9120445,216.9310938,100,99.83022071
1179,19,26, KNN, KNN,845.9942856,222.8786738,1067.737909,404.304214,100,99.83036472
1180,19,27, KNN, KNN,1188.821398,357.1035229,1585.704905,675.4657654,100,99.83050847
1181,19,28, RF, RF,707.2205465,219.7843093,2660.962685,1290.178724,100,99.83065199
1182,19,29, RF, RF,847.8827525,317.5638587,2086.326115,878.6600079,100,99.83079526
1183,19,30, RF, RF,590.6266129,236.79554,1664.426893,665.3965097,100,99.83093829
1184,19,31, KNN, SVR,722.9021002,224.3298478,1809.30526,628.2307943,100,99.83108108
1185,19,32, NN, SVR,679.9710701,182.4574802,1178.125076,439.9395805,100,99.83122363
1186,19,33, LR, LR,763.4620996,331.7543112,1439.80971,571.1194378,100,99.83136594
1187,19,34, RF, SVR,966.5568256,266.0128477,1199.860128,560.7297513,100,99.831508
1188,19,35, RF, RF,1282.391417,526.3738442,3005.464823,971.4660116,100,99.83164983
1189,19,36, RF, RF,1298.997464,474.6251037,1818.909425,766.7741776,100,99.83179142
1190,19,37, RF, RF,909.3369046,278.5709741,1851.404307,628.1325975,100,99.83193277
1191,19,38, RF, LR,1388.428215,390.7155365,2259.483958,833.8764946,100,99.83207389
1192,19,39, RF, RF,1175.083916,448.3707437,2203.176347,845.4397523,100,99.83221477
1193,19,40, LR, RF,1041.088612,463.3527499,2056.413105,700.0442243,100,99.83235541
1194,19,41, KNN, SVR,603.1902265,171.8181915,2102.426481,780.9964548,100,99.83249581
1195,19,42, LR, KNN,561.676793,232.2519235,1822.782276,699.9321447,100,99.83263598
1196,19,43, LR, LR,1079.455074,405.8580358,1526.689076,709.6345688,100,99.83277592
1197,19,44, RF, NN,832.4504655,307.0352754,1129.388992,461.4994771,100,99.83291562
1198,19,45, KNN, SVR,429.7668852,159.9005948,691.8502684,247.3414838,100,99.83305509
1199,19,46, KNN, KNN,383.7739491,128.5025369,914.6921861,312.9182456,100,99.83319433
1200,19,47, LR, KNN,258.1859546,80.27437349,565.0826945,245.4032573,100,99.83333333
1201,19,48, KNN, KNN,834.8529777,224.2924437,957.4828519,351.1315487,100,99.83347211
1202,19,49, LR, KNN,274.5442445,118.4351411,631.2351868,290.8433702,100,99.83361065
1203,19,50, RF, KNN,227.0458397,97.79833867,819.8750763,334.242419,100,99.83374896
1204,19,51, KNN, KNN,473.4396192,154.9163522,1203.098163,427.498346,100,99.83388704
1205,19,52, KNN, SVR,952.9744824,391.0913435,1212.628302,511.4728637,100,99.8340249
1206,19,53, LR, LR,1108.197053,452.2899604,1253.518459,620.1042158,100,99.83416252
1207,19,54, KNN, KNN,565.2339191,220.2963112,1995.843277,810.762802,100,99.83429992
1208,19,55, RF, RF,1299.088757,392.4371956,1778.093326,652.2891231,100,99.83443709
1209,19,56, KNN, SVR,342.1856241,151.4172488,1278.008594,493.6392482,100,99.83457403
1210,19,57, RF, SVR,790.8603155,197.2471193,1601.260139,497.812066,100,99.83471074
1211,19,58, KNN, KNN,1129.790694,323.3038326,1347.769186,438.0364312,100,99.83484723
1212,19,59, KNN, KNN,1001.294981,419.3848949,1426.473029,651.6723595,100,99.8349835
1213,19,60, LR, LR,344.657211,157.7722033,1702.328322,664.4791434,100,99.83511954
1214,19,61, RF, RF,509.2575432,166.316146,1203.183566,359.8628945,100,99.83525535
1215,19,62, LR, LR,56.89722269,14.98223913,2484.912622,605.8335938,100,99.83539095
1216,19,64, LR, LR,0,0,2429.640736,439.520919,100,99.83552632
1217,19,65, LR, LR,0,0,1686.312161,357.1678539,100,99.83566146
1218,20,1, LR, LR,0,0,192.3340395,38.05993063,100,99.83579639
1219,20,2, KNN, KNN,1.785512352,0.311850469,199.1147946,37.38136171,100,99.83593109
1220,20,3, LR, KNN,8.739139053,1.94087862,93.34038948,17.62321023,100,99.83606557
1221,20,4, RF, RF,77.14020611,16.95010472,92.39718385,21.64112142,100,99.83619984
1222,20,5, LR, KNN,12.93123795,4.663251613,43.75558663,10.52582573,100,99.83633388
1223,20,6, NN, NN,9.295759504,2.257110064,46.35561624,10.15146917,100,99.8364677
1224,20,7, LR, RF,128.8192108,21.30974376,155.4795844,40.72817496,100,99.83660131
1225,20,8, KNN, SVR,36.95499584,9.929706321,249.8884021,101.8691516,100,99.83673469
1226,20,9, RF, RF,177.8083892,52.99648543,211.382853,96.45565635,100,99.83686786
1227,20,10, LR, KNN,135.204915,21.45334813,254.9693021,97.56020508,100,99.83700081
1228,20,11, RF, RF,115.7264353,33.31230404,176.9719942,78.1987205,100,99.83713355
1229,20,12, NN, SVR,121.4785419,36.54108184,433.5121106,189.9258564,100,99.83726607
1230,20,13, KNN, KNN,184.9479873,66.55001725,697.751675,335.4729492,100,99.83739837
1231,20,14, NN, SVR,105.2229668,29.5641147,601.6218964,291.2195435,100,99.83753046
1232,20,15, KNN, SVR,112.2870059,36.77835681,477.0685376,226.6279424,100,99.83766234
1233,20,16, KNN, SVR,96.5526701,31.33724551,228.1376572,121.666748,100,99.837794
1234,20,17, NN, SVR,96.29321556,32.37331075,211.0127478,107.0295194,100,99.83792545
1235,20,18, LR, SVR,74.15431261,21.21669103,242.0600468,109.3188535,100,99.83805668
1236,20,19, NN, SVR,10.24457212,2.707875253,406.8845341,152.6407662,100,99.8381877
1237,20,20, RF, SVR,78.0039217,17.23610899,144.5410202,54.09013783,100,99.83831851
1238,20,21, KNN, SVR,97.06735671,33.84954465,155.1545486,69.60152565,100,99.83844911
1239,20,22, KNN, KNN,99.67286806,41.88906614,236.95139,104.6933442,100,99.8385795
1240,20,23, KNN, KNN,94.22061394,42.65527485,469.3757317,155.4113666,100,99.83870968
1241,20,24, LR, KNN,413.1443738,141.2396149,520.1762379,192.5152922,100,99.83883965
1242,20,25, KNN, KNN,234.0705046,102.173738,675.6689278,282.1376302,100,99.8389694
1243,20,26, RF, SVR,845.3172766,153.4153894,1156.102659,393.4531967,100,99.83909895
1244,20,27, RF, RF,846.9049915,190.8549399,1463.39473,622.0417398,100,99.8392283
1245,20,28, RF, RF,416.6484392,162.3088353,2072.771421,814.3164522,100,99.83935743
1246,20,29, RF, RF,917.8854621,271.9637913,3137.723767,969.7537157,100,99.83948636
1247,20,30, KNN, KNN,1045.175894,335.969658,1585.976963,620.6318598,100,99.83961508
1248,20,31, LR, LR,1271.285606,491.128247,1716.835922,655.0344295,100,99.83974359
1249,20,32, RF, RF,960.3556347,347.9873172,1754.347765,742.0572917,100,99.8398719
1250,20,33, KNN, SVR,783.2722326,273.0541471,1910.383836,799.085,100,99.84
1251,20,34, KNN, SVR,793.7113417,327.7791805,1209.022421,518.2283241,100,99.8401279
1252,20,35, LR, KNN,816.9640476,296.7543273,1555.618976,722.01125,100,99.84025559
1253,20,36, RF, RF,914.320665,374.3885178,1887.924938,951.9816964,100,99.84038308
1254,20,37, KNN, KNN,670.4957371,288.164785,1772.985459,781.3784891,100,99.84051037
1255,20,38, NN, SVR,336.8981527,113.4323838,1498.234093,701.4114836,100,99.84063745
1256,20,39, LR, RF,597.3996246,266.8807442,1936.352476,978.3048422,100,99.84076433
1257,20,40, RF, RF,1002.745893,412.0119232,1759.752443,808.7514335,100,99.84089101
1258,20,41, LR, LR,614.5947807,265.9829482,1875.453621,903.5454799,100,99.84101749
1259,20,42, LR, KNN,1060.865371,524.7595764,2182.674163,905.8788452,100,99.84114376
1260,20,43, KNN, SVR,1088.523575,476.4043434,1770.992189,832.16933,100,99.84126984
1261,20,44, RF, SVR,659.187272,279.5772273,1608.781636,707.7928539,100,99.84139572
1262,20,45, KNN, KNN,701.3499484,279.9907771,1067.783769,420.0132866,100,99.84152139
1263,20,46, KNN, KNN,366.1339148,203.2524797,1022.266969,400.5952675,100,99.84164687
1264,20,47, LR, LR,628.3617566,299.2834912,991.5426421,389.477901,100,99.84177215
1265,20,48, LR, KNN,426.0156976,185.1218611,774.0495338,341.358627,100,99.84189723
1266,20,49, KNN, KNN,421.8511239,185.8278635,987.9105989,461.9578231,100,99.84202212
1267,20,50, RF, KNN,257.8092161,115.6489253,760.8444972,374.7791003,100,99.8421468
1268,20,51, NN, SVR,190.862658,70.19742133,889.4105781,425.9118796,100,99.84227129
1269,20,52, LR, SVR,262.8879476,106.8027547,945.1382142,434.0440485,100,99.84239559
1270,20,53, KNN, KNN,775.4767797,350.4863307,1254.553198,585.8597756,100,99.84251969
1271,20,54, KNN, KNN,779.6272251,290.3406996,1347.338164,575.0661582,100,99.84264359
1272,20,55, LR, LR,1363.335876,536.6329343,2048.539853,845.6496063,100,99.8427673
1273,20,56, LR, KNN,1498.565334,470.2997805,2188.824023,912.4445064,100,99.84289081
1274,20,57, KNN, SVR,532.4134083,101.9320515,1095.069742,448.0990999,100,99.84301413
1275,20,58, KNN, SVR,221.8870524,75.57491275,1078.520447,357.2529643,100,99.84313725
1276,20,59, KNN, KNN,491.4297681,217.2487066,1872.678582,794.1896457,100,99.84326019
1277,20,60, RF, RF,654.7825626,303.0750208,1690.007539,732.7541831,100,99.84338293
1278,20,61, RF, RF,404.1625815,142.5280179,1047.438017,358.2379232,100,99.84350548
1279,20,62, KNN, SVR,135.0200003,27.5181475,1655.653938,418.7365196,100,99.84362783
1280,20,64, LR, LR,0,0,2389.962191,532.0669389,100,99.84375
1281,20,65, LR, LR,0,0,1821.052041,367.265625,100,99.84387198
1282,21,1, LR, LR,0,0,95.59526424,27.47833173,100,99.84399376
1283,21,2, RF, KNN,0.156679224,0.021210001,75.69552774,20.33165767,100,99.84411535
1284,21,3, SVR, SVR,7.640573637,1.499736306,46.30020122,11.98505122,100,99.84423676
1285,21,4, SVR, SVR,1.194410687,0.259380543,67.11413212,17.28629432,100,99.84435798
1286,21,5, KNN, SVR,17.32617223,3.922432747,74.01510917,18.71417901,100,99.844479
1287,21,6, LR, LR,55.15526588,26.32618373,223.6697636,82.83459601,100,99.84459984
1288,21,7, LR, RF,36.34184316,9.382187886,563.2592442,207.4411505,100,99.8447205
1289,21,8, LR, LR,144.478999,34.70032747,270.6088275,122.3662354,100,99.84484096
1290,21,9, SVR, SVR,1.06100029,0.299137035,152.6639953,52.26608665,100,99.84496124
1291,21,10, RF, RF,113.1689561,37.04593989,215.1798617,98.67167638,100,99.84508133
1292,21,11, RF, RF,142.9526551,43.65639385,272.0321672,129.1201527,100,99.84520124
1293,21,12, KNN, KNN,295.5886515,66.60651395,492.0129895,248.3572443,100,99.84532096
1294,21,13, LR, KNN,273.461363,107.0877822,789.8962861,402.6454729,100,99.84544049
1295,21,14, NN, SVR,111.2858293,33.26740747,393.9643328,210.633585,100,99.84555985
1296,21,15, RF, SVR,64.34772881,20.99490619,301.7411289,165.2028283,100,99.84567901
1297,21,16, NN, SVR,147.369528,25.41266904,285.468521,148.9277803,100,99.845798
1298,21,17, LR, SVR,212.1378139,40.23834719,254.7020541,129.3400879,100,99.8459168
1299,21,18, KNN, SVR,50.06314609,10.86519445,247.7062272,107.9807573,100,99.84603541
1300,21,19, KNN, SVR,17.38160417,4.274192602,254.3394565,118.5404486,100,99.84615385
1301,21,20, NN, SVR,56.61914067,8.907973077,268.0943482,100.1641846,100,99.8462721
1302,21,21, NN, SVR,29.51515759,9.922162434,307.4585037,125.1153067,100,99.84639017
1303,21,22, KNN, SVR,207.3717449,48.02930322,373.1409055,170.6632108,100,99.84650806
1304,21,23, RF, SVR,192.9528501,69.670453,402.9878301,165.7521255,100,99.84662577
1305,21,24, LR, RF,174.5452708,67.50821533,752.9964646,275.7972973,100,99.8467433
1306,21,25, KNN, KNN,258.8056365,102.885379,659.3544665,261.6007996,100,99.84686064
1307,21,26, KNN, KNN,375.395865,116.5817138,1038.132219,392.7076519,100,99.84697781
1308,21,27, NN, SVR,245.9497301,68.88884323,920.9132767,316.8513569,100,99.8470948
1309,21,28, KNN, SVR,245.1960299,81.79519563,1453.043129,607.1805013,100,99.84721161
1310,21,29, KNN, KNN,1064.412243,213.083992,1994.423433,778.605198,100,99.84732824
1311,21,30, NN, SVR,79.42504853,21.02997435,2212.725996,753.876709,100,99.8474447
1312,21,31, RF, KNN,816.6203896,393.6202241,1258.748516,628.0647928,100,99.84756098
1313,21,32, KNN, SVR,1129.775615,404.673834,1904.23151,839.7843166,100,99.84767708
1314,21,33, RF, RF,2029.621095,685.8031359,2365.180513,982.5169503,100,99.847793
1315,21,34, RF, RF,930.9688417,356.8900961,1968.103711,816.9651605,100,99.84790875
1316,21,35, LR, LR,866.5190315,321.7118439,1685.295226,679.8395647,100,99.84802432
1317,21,36, KNN, KNN,1113.610628,464.0828111,1819.441828,860.3003319,100,99.84813971
1318,21,37, KNN, SVR,1215.869045,336.0467368,2134.312783,924.0149898,100,99.84825493
1319,21,38, RF, RF,701.1817355,253.6468601,2315.392007,579.5755208,100,99.84836998
1320,21,39, LR, KNN,1301.383979,491.6808154,1707.117842,740.135578,100,99.84848485
1321,21,40, LR, KNN,777.5927624,306.1885222,1984.49604,879.5267578,100,99.84859955
1322,21,41, LR, LR,1084.937491,408.214438,2178.21485,1047.062963,100,99.84871407
1323,21,42, LR, KNN,709.3397385,312.0435166,1649.79029,818.3391617,100,99.84882842
1324,21,43, RF, RF,1482.867557,558.0076344,1874.575061,876.6843972,100,99.8489426
1325,21,44, LR, KNN,1238.514681,654.3256165,1318.695389,663.6498532,100,99.8490566
1326,21,45, LR, KNN,1063.137019,474.2283473,1519.301853,647.0496539,100,99.84917044
1327,21,46, KNN, KNN,842.5849267,279.811063,1601.450499,588.8272747,100,99.8492841
1328,21,47, LR, KNN,495.0751435,292.3768738,1617.224984,663.7040752,100,99.84939759
1329,21,48, LR, LR,693.8319712,326.131611,1078.16923,516.2406684,100,99.84951091
1330,21,49, KNN, RF,834.6634868,334.5940096,961.0127878,430.2154018,100,99.84962406
1331,21,50, KNN, KNN,989.8460462,331.891127,1171.236065,518.9855729,100,99.84973704
1332,21,51, RF, RF,594.6889062,287.0593009,871.8226731,457.6508333,100,99.84984985
1333,21,52, RF, RF,667.6592534,294.9738271,1184.958685,558.4048549,100,99.84996249
1334,21,53, RF, KNN,1029.442241,492.5485889,1548.900125,746.6076187,100,99.85007496
1335,21,54, RF, KNN,560.2490124,264.27029,1670.675322,790.7990219,100,99.85018727
1336,21,55, RF, RF,807.5676698,399.7660472,1843.338717,885.4866659,100,99.8502994
1337,21,56, LR, LR,1236.043726,628.180882,2264.924366,1038.760973,100,99.85041137
1338,21,57, LR, RF,759.2521392,420.2703264,1692.665058,874.0953369,100,99.85052317
1339,21,58, KNN, KNN,517.6494412,188.4922499,1816.869148,650.8668213,100,99.8506348
1340,21,59, RF, KNN,984.1009942,349.2532468,1560.614075,704.7334692,100,99.85074627
1341,21,60, KNN, KNN,755.7474393,337.2769988,1524.787124,683.3808319,100,99.85085757
1342,21,61, LR, KNN,238.0264246,93.7415332,1245.757749,378.3779447,100,99.8509687
1343,21,62, NN, SVR,12.32762022,3.305448978,1910.57249,491.591183,100,99.85107967
1344,21,64, LR, LR,0,0,2413.988877,513.8341922,100,99.85119048
1345,21,65, LR, LR,0,0,1789.250231,403.6315739,100,99.85130112
1346,22,1, LR, LR,0,0,110.5064101,26.26989362,100,99.85141159
1347,22,2, SVR, KNN,0.240760178,0.083983332,97.12689571,22.54627646,100,99.8515219
1348,22,3, KNN, KNN,7.976531354,1.843702525,69.38748543,16.74444853,100,99.85163205
1349,22,4, KNN, KNN,5.865004146,1.158841935,57.69369098,15.78524068,100,99.85174203
1350,22,5, RF, KNN,7.120372941,1.039151657,92.63861591,23.53144788,100,99.85185185
1351,22,6, NN, SVR,24.98664201,4.822868461,311.7887534,107.2908112,100,99.85196151
1352,22,7, RF, RF,115.1094326,30.26472477,640.9838141,307.6114197,100,99.85207101
1353,22,8, KNN, KNN,51.10469728,18.02756095,563.0071779,211.5655101,100,99.85218034
1354,22,9, LR, SVR,78.01985605,17.86229028,202.5018202,92.08251953,100,99.85228951
1355,22,10, RF, SVR,284.7575894,81.68771641,482.3154538,194.0307025,100,99.85239852
1356,22,11, KNN, KNN,130.8297101,53.7719661,360.1560695,172.5120764,100,99.85250737
1357,22,12, KNN, KNN,122.1661888,41.81137981,412.2883942,198.0083724,100,99.85261606
1358,22,13, RF, KNN,168.6845079,64.35227254,410.6320221,231.8335563,100,99.85272459
1359,22,14, KNN, KNN,147.3795038,77.07879167,495.0592557,287.7808744,100,99.85283297
1360,22,15, KNN, KNN,124.6844541,61.34552167,395.0222295,196.0899315,100,99.85294118
